nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
BELEP,98801,988,988,686.0,6499.86,98811,,0.1055407347235171,98811,988
BOULOUPARI,98802,988,988,3359.0,86605.54,98812,,0.0387850477001817,98812,988
BOURAIL,98803,988,988,5575.0,79830.07,98870,,0.0698358400537541,98870,988
CANALA,98804,988,988,3911.0,43378.98,98813,,0.0901588741828415,98813,988
DUMBÉA,98805,988,988,34926.0,25261.53,98835,,1.382576589779004,98835,988
FARINO,98806,988,988,736.0,4825.91,98881,,0.1525100965413777,98881,988
HIENGHÈNE,98807,988,988,2455.0,96302.6,98815,,0.0254925619869037,98815,988
HOUAÏLOU,98808,988,988,3756.0,94052.72,98816,,0.0399350491936862,98816,988
L'ÎLE-DES-PINS,98809,988,988,2050.0,15883.04,98832,,0.1290684906667741,98832,988
KAALA-GOMEN,98810,988,988,2112.0,74651.42,98817,,0.0282914913071981,98817,988
KONÉ,98811,988,988,8048.0,37129.83,98859,,0.2167529450040573,98859,988
KOUMAC,98812,988,988,4272.0,55395.25,98850,,0.0771185255053456,98850,988
LA FOA,98813,988,988,3449.0,46330.79,98880,,0.0744429352488917,98880,988
LIFOU,98814,988,988,9225.0,115250.48,98820,,0.0800430505799194,98820,988
MARÉ,98815,988,988,6284.0,66192.47,98828,,0.0949352698275196,98828,988
MOINDOU,98816,988,988,944.0,32310.51,98819,,0.0292164995229106,98819,988
LE MONT-DORE,98817,988,988,25303.0,63882.06,98809,,0.3960892933008109,98809,988
NOUMÉA,98818,988,988,85976.0,4965.12,98800,,17.315996390822377,98800,988
OUÉGOA,98819,988,988,2409.0,65240.6,98821,,0.0369248596732709,98821,988
OUVÉA,98820,988,988,3162.0,14388.81,98814,,0.2197541005823275,98814,988
PAÏTA,98821,988,988,27609.0,69566.95,98889,,0.396869490469253,98889,988
POINDIMIÉ,98822,988,988,4613.0,66867.89,98822,,0.0689867737713871,98822,988
PONÉRIHOUEN,98823,988,988,2332.0,70432.74,98823,,0.0331096021537711,98823,988
POUÉBO,98824,988,988,2292.0,19675.89,98824,,0.1164877421046773,98824,988
POUEMBOUT,98825,988,988,3062.0,67139.68,98825,,0.0456064133758159,98825,988
POUM,98826,988,988,1597.0,47256.99,98826,,0.0337939424411076,98826,988
POYA,98827,988,988,2962.0,84445.92,98827,,0.0350757028877179,98827,988
SARRAMÉA,98828,988,988,581.0,10594.12,98882,,0.0548417424005014,98882,988
THIO,98829,988,988,2581.0,99394.78,98829,,0.0259671584362881,98829,988
TOUHO,98830,988,988,2284.0,27834.19,98831,,0.082057354641899,98831,988
VOH,98831,988,988,3122.0,80125.73,98833,,0.0389637635750713,98833,988
YATÉ,98832,988,988,1588.0,133946.39,98834,,0.0118554893491343,98834,988
KOUAOUA,98833,988,988,1335.0,38522.74,98818,,0.0346548558072452,98818,988
