nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
ABAINVILLE,55001,55,44,280.0,1357.19,55130,215500018.0,0.2063086229636233,55130,55
ABAUCOURT-HAUTECOURT,55002,55,44,101.0,964.18,55400,215500026.0,0.1047522246883362,55400,55
AINCREVILLE,55004,55,44,80.0,911.0,55110,215500042.0,0.0878155872667398,55110,55
AMANTY,55005,55,44,36.0,1112.12,55130,215500059.0,0.0323706074884005,55130,55
AMBLY-SUR-MEUSE,55007,55,44,245.0,635.04,55300,215500075.0,0.3858024691358025,55300,55
AMEL-SUR-L'ÉTANG,55008,55,44,153.0,1527.82,55230,215500083.0,0.100142686965742,55230,55
ANCEMONT,55009,55,44,527.0,1331.14,55320,215500091.0,0.3959012575687005,55320,55
ANCERVILLE,55010,55,44,2569.0,2144.95,55170,215500109.0,1.1976969160120283,55170,55
ANDERNAY,55011,55,44,236.0,428.11,55800,215500117.0,0.5512601901380486,55800,55
APREMONT-LA-FORÊT,55012,55,44,427.0,3288.27,55300,215500125.0,0.1298555167306821,55300,55
ARRANCY-SUR-CRUSNES,55013,55,44,466.0,2009.68,55230,215500133.0,0.2318777118745272,55230,55
AUBRÉVILLE,55014,55,44,375.0,2889.21,55120,215500141.0,0.1297932652870508,55120,55
AULNOIS-EN-PERTHOIS,55015,55,44,462.0,1077.92,55170,215500158.0,0.4286032358616594,55170,55
AUTRÉCOURT-SUR-AIRE,55017,55,44,109.0,1091.68,55120,215500174.0,0.0998461087498168,55120,55
AUTRÉVILLE-SAINT-LAMBERT,55018,55,44,33.0,399.65,55700,215500182.0,0.0825722507193794,55700,55
AVILLERS-SAINTE-CROIX,55021,55,44,80.0,548.09,55210,215500216.0,0.1459614296922038,55210,55
AVIOTH,55022,55,44,119.0,648.5,55600,215500224.0,0.1835003855050115,55600,55
AVOCOURT,55023,55,44,120.0,1468.22,55270,215500232.0,0.0817316206018171,55270,55
AZANNES-ET-SOUMAZANNES,55024,55,44,168.0,1845.28,55150,215500240.0,0.0910430937310326,55150,55
BAÂLON,55025,55,44,260.0,1457.96,55700,215500257.0,0.1783313671156959,55700,55
BADONVILLIERS-GÉRAUVILLIERS,55026,55,44,126.0,2111.84,55130,215500265.0,0.059663610879612,55130,55
BANNONCOURT,55027,55,44,159.0,878.55,55300,215500273.0,0.180980023903022,55300,55
BANTHEVILLE,55028,55,44,102.0,1436.41,55110,215500281.0,0.0710103661210935,55110,55
BAR-LE-DUC,55029,55,44,14607.0,2375.58,55000,215500299.0,6.148814184325512,55000,55
BAUDONVILLIERS,55031,55,44,377.0,303.79,55170,215500315.0,1.240988840975674,55170,55
BAUDRÉMONT,55032,55,44,44.0,670.62,55260,215500323.0,0.0656109272016939,55260,55
BAULNY,55033,55,44,19.0,392.39,55270,215500331.0,0.0484212135885216,55270,55
BAZEILLES-SUR-OTHAIN,55034,55,44,107.0,769.83,55600,215500349.0,0.1389917254458776,55600,55
BAZINCOURT-SUR-SAULX,55035,55,44,141.0,1026.97,55170,215500356.0,0.1372970972861914,55170,55
BEAUCLAIR,55036,55,44,86.0,486.29,55700,215500364.0,0.1768492052067696,55700,55
BEAUFORT-EN-ARGONNE,55037,55,44,127.0,1102.7,55700,215500372.0,0.1151718509113992,55700,55
BEAULIEU-EN-ARGONNE,55038,55,44,37.0,2960.69,55250,215500380.0,0.0124970868277327,55250,55
BEAUMONT-EN-VERDUNOIS,55039,55,44,0.0,779.5,55100,215500398.0,0.0,55100,55
BEAUSITE,55040,55,44,257.0,2550.16,55250,215500406.0,0.1007779904006023,55250,55
BEHONNE,55041,55,44,595.0,916.02,55000,215500414.0,0.6495491364817362,55000,55
BELLERAY,55042,55,44,464.0,506.53,55100,215500422.0,0.9160365624938306,55100,55
BELLEVILLE-SUR-MEUSE,55043,55,44,3013.0,1013.92,55430,215500430.0,2.97163484298564,55430,55
BELRAIN,55044,55,44,41.0,825.22,55260,215500448.0,0.0496837207047817,55260,55
BELRUPT-EN-VERDUNOIS,55045,55,44,536.0,937.47,55100,215500455.0,0.5717516293854736,55100,55
BENEY-EN-WOËVRE,55046,55,44,136.0,1749.68,55210,215500463.0,0.0777284989255178,55210,55
BÉTHELAINVILLE,55047,55,44,160.0,1199.71,55100,215500471.0,0.1333655633444749,55100,55
BÉTHINCOURT,55048,55,44,50.0,1321.55,55270,215500489.0,0.0378343611668117,55270,55
BEUREY-SUR-SAULX,55049,55,44,412.0,1154.71,55000,215500497.0,0.3567995427423335,55000,55
BEZONVAUX,55050,55,44,0.0,924.85,55100,215500505.0,0.0,55100,55
BIENCOURT-SUR-ORGE,55051,55,44,112.0,1242.03,55290,215500513.0,0.0901749555163723,55290,55
BILLY-SOUS-MANGIENNES,55053,55,44,349.0,2514.81,55230,215500539.0,0.1387778798398288,55230,55
BISLÉE,55054,55,44,63.0,502.33,55300,215500547.0,0.1254155634742101,55300,55
BLANZÉE,55055,55,44,12.0,341.38,55400,215500554.0,0.0351514441384966,55400,55
BOINVILLE-EN-WOËVRE,55057,55,44,75.0,565.03,55400,215500570.0,0.1327363148859352,55400,55
BONCOURT-SUR-MEUSE,55058,55,44,313.0,1089.94,55200,215500588.0,0.2871717709231701,55200,55
BONNET,55059,55,44,177.0,2897.79,55130,215500596.0,0.0610810307165115,55130,55
BONZÉE,55060,55,44,366.0,2123.69,55160,200040913.0,0.1723415376067128,55160,55
LE BOUCHON-SUR-SAULX,55061,55,44,227.0,534.48,55500,215500612.0,0.4247118694806167,55500,55
BOUCONVILLE-SUR-MADT,55062,55,44,99.0,857.33,55300,215500620.0,0.1154747880046189,55300,55
BOULIGNY,55063,55,44,2507.0,1104.73,55240,215500638.0,2.269332778144886,55240,55
BOUQUEMONT,55064,55,44,119.0,745.11,55300,215500646.0,0.1597079625827059,55300,55
BOUREUILLES,55065,55,44,118.0,2149.61,55270,215500653.0,0.0548936783881727,55270,55
BOVÉE-SUR-BARBOURE,55066,55,44,133.0,1332.27,55190,215500661.0,0.0998296141172585,55190,55
BOVIOLLES,55067,55,44,99.0,817.36,55500,215500679.0,0.1211216599784672,55500,55
BRABANT-EN-ARGONNE,55068,55,44,98.0,797.62,55120,215500687.0,0.1228655249366866,55120,55
BRABANT-LE-ROI,55069,55,44,221.0,1113.49,55800,215500695.0,0.1984750648860789,55800,55
BRABANT-SUR-MEUSE,55070,55,44,118.0,685.92,55100,215500703.0,0.1720317238161884,55100,55
BRANDEVILLE,55071,55,44,165.0,1207.06,55150,215500711.0,0.1366957732010008,55150,55
BRAQUIS,55072,55,44,105.0,492.49,55400,215500729.0,0.2132022985238278,55400,55
BRAS-SUR-MEUSE,55073,55,44,661.0,1373.62,55100,215500737.0,0.4812102328154803,55100,55
BRAUVILLIERS,55075,55,44,159.0,911.33,55170,215500752.0,0.1744702797010962,55170,55
BRÉHÉVILLE,55076,55,44,187.0,1839.11,55150,215500760.0,0.1016796167711556,55150,55
BREUX,55077,55,44,258.0,1301.93,55600,215500778.0,0.1981673361855092,55600,55
BRIEULLES-SUR-MEUSE,55078,55,44,318.0,2408.48,55110,215500786.0,0.1320334816980004,55110,55
BRILLON-EN-BARROIS,55079,55,44,704.0,1126.41,55000,215500794.0,0.6249944513986914,55000,55
BRIXEY-AUX-CHANOINES,55080,55,44,77.0,762.58,55140,215500802.0,0.1009730126675234,55140,55
BRIZEAUX,55081,55,44,63.0,833.44,55250,215500810.0,0.0755903244384718,55250,55
BROCOURT-EN-ARGONNE,55082,55,44,46.0,663.12,55120,215500828.0,0.0693690433104113,55120,55
BROUENNES,55083,55,44,149.0,1220.27,55700,215500836.0,0.1221041244970375,55700,55
BROUSSEY-EN-BLOIS,55084,55,44,57.0,1104.94,55190,215500844.0,0.0515865114847865,55190,55
BROUSSEY-RAULECOURT,55085,55,44,283.0,2116.51,55200,215500851.0,0.1337106840978781,55200,55
BURE,55087,55,44,93.0,1842.19,55290,215500877.0,0.05048339204968,55290,55
BUREY-EN-VAUX,55088,55,44,153.0,643.19,55140,215500885.0,0.2378768326621993,55140,55
BUREY-LA-CÔTE,55089,55,44,86.0,426.36,55140,215500893.0,0.2017074772492729,55140,55
BUXIÈRES-SOUS-LES-CÔTES,55093,55,44,264.0,2675.6,55300,215500935.0,0.0986694573179847,55300,55
BUZY-DARMONT,55094,55,44,520.0,1395.58,55400,215500943.0,0.3726049384485304,55400,55
CESSE,55095,55,44,119.0,531.65,55700,215500950.0,0.2238314680710994,55700,55
CHAILLON,55096,55,44,110.0,1144.64,55210,215500968.0,0.096100083869164,55210,55
CHALAINES,55097,55,44,299.0,841.8,55140,215500976.0,0.3551912568306011,55140,55
CHAMPNEUVILLE,55099,55,44,115.0,1191.92,55100,215500992.0,0.0964829854352641,55100,55
CHAMPOUGNY,55100,55,44,92.0,590.57,55140,215501008.0,0.1557817024230827,55140,55
CHARDOGNE,55101,55,44,305.0,1279.3,55000,215501016.0,0.2384116313609005,55000,55
CHARNY-SUR-MEUSE,55102,55,44,522.0,1262.39,55100,215501024.0,0.4135013743771734,55100,55
CHARPENTRY,55103,55,44,24.0,435.47,55270,215501032.0,0.0551128665579718,55270,55
CHASSEY-BEAUPRÉ,55104,55,44,94.0,1418.44,55130,215501040.0,0.0662699867460026,55130,55
CHÂTILLON-SOUS-LES-CÔTES,55105,55,44,176.0,1071.75,55400,215501057.0,0.1642174014462327,55400,55
CHATTANCOURT,55106,55,44,175.0,1026.47,55100,215501065.0,0.1704872037175952,55100,55
CHAUMONT-DEVANT-DAMVILLERS,55107,55,44,46.0,531.34,55150,215501073.0,0.086573568713065,55150,55
CHAUMONT-SUR-AIRE,55108,55,44,119.0,992.21,55260,215501081.0,0.1199342881043327,55260,55
CHAUVENCY-LE-CHÂTEAU,55109,55,44,224.0,920.42,55600,215501099.0,0.2433671584711327,55600,55
CHAUVENCY-SAINT-HUBERT,55110,55,44,209.0,1077.97,55600,215501107.0,0.1938829466497212,55600,55
CHAUVONCOURT,55111,55,44,430.0,1009.84,55300,215501115.0,0.4258100293115741,55300,55
CHEPPY,55113,55,44,156.0,1487.14,55270,215501131.0,0.1048993369823957,55270,55
CHONVILLE-MALAUMONT,55114,55,44,207.0,1885.08,55200,215501149.0,0.109809663250366,55200,55
CIERGES-SOUS-MONTFAUCON,55115,55,44,47.0,925.73,55270,215501156.0,0.0507707430892376,55270,55
LE CLAON,55116,55,44,46.0,727.29,55120,215501164.0,0.0632484978481761,55120,55
CLERMONT-EN-ARGONNE,55117,55,44,1406.0,6703.66,55120,215501172.0,0.2097361739706369,55120,55
CLÉRY-LE-GRAND,55118,55,44,88.0,719.93,55110,215508441.0,0.122234106093648,55110,55
CLÉRY-LE-PETIT,55119,55,44,183.0,458.65,55110,215501198.0,0.3989970565790908,55110,55
COMBLES-EN-BARROIS,55120,55,44,770.0,1033.84,55000,215501206.0,0.7447960999767856,55000,55
COMBRES-SOUS-LES-CÔTES,55121,55,44,108.0,509.79,55160,215501214.0,0.2118519390337197,55160,55
COMMERCY,55122,55,44,5350.0,3551.72,55200,215501222.0,1.5063124345387588,55200,55
