nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
ABZAC,16001,16,75,518.0,3349.47,16500,211600010.0,0.1546513328974434,16500,16
LES ADJOTS,16002,16,75,538.0,1130.3,16700,211600028.0,0.4759798283641511,16700,16
AGRIS,16003,16,75,891.0,1869.86,16110,211600036.0,0.4765062625009359,16110,16
AIGRE,16005,16,75,1594.0,2379.95,16140,200083251.0,0.6697619697892814,16140,16
ALLOUE,16007,16,75,491.0,4665.84,16490,211600077.0,0.1052329269756356,16490,16
AMBÉRAC,16008,16,75,315.0,1211.72,16140,211600085.0,0.2599610471065923,16140,16
AMBERNAC,16009,16,75,381.0,2990.52,16490,211600093.0,0.1274025921913245,16490,16
ANAIS,16011,16,75,587.0,988.76,16560,211600119.0,0.5936728832072495,16560,16
ANGEAC-CHAMPAGNE,16012,16,75,495.0,1435.85,16130,211600127.0,0.3447435317059582,16130,16
ANGEAC-CHARENTE,16013,16,75,287.0,1084.83,16120,211600135.0,0.2645575804503932,16120,16
ANGEDUC,16014,16,75,145.0,357.63,16300,211600143.0,0.4054469703324665,16300,16
ANGOULÊME,16015,16,75,41908.0,2174.24,16000,211600150.0,19.274781072926636,16000,16
ANSAC-SUR-VIENNE,16016,16,75,815.0,3094.64,16500,211600168.0,0.2633585812889383,16500,16
ARS,16018,16,75,686.0,1172.36,16130,211600184.0,0.5851444948650586,16130,16
ASNIÈRES-SUR-NOUÈRE,16019,16,75,1272.0,2146.17,16290,211600192.0,0.5926837109828206,16290,16
AUBETERRE-SUR-DRONNE,16020,16,75,312.0,238.56,16390,211600200.0,1.3078470824949695,16390,16
AUNAC-SUR-CHARENTE,16023,16,75,647.0,1710.58,16460,935252346.0,0.3782342831086532,16460,16
AUSSAC-VADALLE,16024,16,75,564.0,1758.46,16560,211600242.0,0.320735188744697,16560,16
BAIGNES-SAINTE-RADEGONDE,16025,16,75,1254.0,3130.58,16360,211600259.0,0.4005647515795795,16360,16
BALZAC,16026,16,75,1410.0,973.63,16430,211600267.0,1.448188736994546,16430,16
BARBEZIÈRES,16027,16,75,134.0,939.88,16140,211600275.0,0.1425713920926075,16140,16
BARBEZIEUX-SAINT-HILAIRE,16028,16,75,4726.0,2659.58,16300,211600283.0,1.776972303897608,16300,16
BARDENAC,16029,16,75,214.0,802.06,16210,211600291.0,0.2668129566366606,16210,16
BARRET,16030,16,75,1080.0,2237.45,16300,211600309.0,0.482692350667054,16300,16
BARRO,16031,16,75,413.0,1067.22,16700,211600317.0,0.3869867506231143,16700,16
BASSAC,16032,16,75,529.0,769.28,16120,211600325.0,0.6876559900166389,16120,16
BAZAC,16034,16,75,150.0,492.06,16210,211600341.0,0.3048408730642604,16210,16
BEAULIEU-SUR-SONNETTE,16035,16,75,235.0,1024.24,16450,211600358.0,0.2294384128719831,16450,16
BÉCHERESSE,16036,16,75,290.0,838.12,16250,211600366.0,0.346012504176013,16250,16
BELLON,16037,16,75,145.0,915.66,16210,211600374.0,0.158355721556036,16210,16
BENEST,16038,16,75,307.0,2108.96,16350,211600382.0,0.1455693801684242,16350,16
BERNAC,16039,16,75,465.0,855.74,16700,211600390.0,0.5433893472316358,16700,16
BERNEUIL,16040,16,75,325.0,1650.92,16480,211600408.0,0.1968599326436169,16480,16
BESSAC,16041,16,75,122.0,1054.74,16250,211600416.0,0.1156683163623262,16250,16
BESSÉ,16042,16,75,120.0,772.37,16140,211600424.0,0.1553659515517174,16140,16
BIOUSSAC,16044,16,75,206.0,1586.0,16700,211600440.0,0.1298865069356872,16700,16
BIRAC,16045,16,75,374.0,1187.92,16120,211600457.0,0.3148360158933261,16120,16
COTEAUX-DU-BLANZACAIS,16046,16,75,1013.0,2393.67,16250,200083129.0,0.4231995220728003,16250,16
BLANZAGUET-SAINT-CYBARD,16047,16,75,270.0,1195.29,16320,211600473.0,0.225886604924328,16320,16
BOISBRETEAU,16048,16,75,136.0,1524.87,16480,211600481.0,0.0891879307744266,16480,16
BONNES,16049,16,75,364.0,1474.63,16390,211600499.0,0.2468415805998792,16390,16
BONNEUIL,16050,16,75,247.0,1364.29,16120,211600507.0,0.181046551686225,16120,16
BORS (CANTON DE TUDE-ET-LAVALETTE),16052,16,75,223.0,1616.95,16190,211600523.0,0.1379139738396363,16190,16
BORS (CANTON DE CHARENTE-SUD),16053,16,75,119.0,1230.19,16360,211600531.0,0.0967330249798811,16360,16
LE BOUCHAGE,16054,16,75,175.0,1647.82,16350,211600549.0,0.1062009200033984,16350,16
BOUËX,16055,16,75,825.0,1574.23,16410,211600556.0,0.5240657337237887,16410,16
BOURG-CHARENTE,16056,16,75,887.0,1197.7,16200,211600564.0,0.7405861234031894,16200,16
BOUTEVILLE,16057,16,75,313.0,1212.53,16120,211600572.0,0.2581379429787304,16120,16
BOUTIERS-SAINT-TROJAN,16058,16,75,1387.0,711.55,16100,211600580.0,1.9492656875834449,16100,16
BRETTES,16059,16,75,162.0,1241.02,16240,211600598.0,0.1305377834362057,16240,16
BRÉVILLE,16060,16,75,436.0,1566.28,16370,211600606.0,0.278366575580356,16370,16
BRIE,16061,16,75,4125.0,3421.94,16590,211600614.0,1.2054565538846385,16590,16
BRIE-SOUS-BARBEZIEUX,16062,16,75,109.0,647.88,16300,211600622.0,0.1682410322899302,16300,16
BRIE-SOUS-CHALAIS,16063,16,75,157.0,1039.57,16210,211600630.0,0.1510239810690959,16210,16
BRIGUEUIL,16064,16,75,1095.0,4692.92,16420,211600648.0,0.233330208058096,16420,16
BRILLAC,16065,16,75,591.0,4246.42,16500,211600655.0,0.1391760588919607,16500,16
BROSSAC,16066,16,75,482.0,2190.95,16480,211600663.0,0.2199958921928843,16480,16
BUNZAC,16067,16,75,447.0,1343.71,16110,211600671.0,0.332661065259617,16110,16
CELLEFROUIN,16068,16,75,598.0,4005.33,16260,211600689.0,0.1493010563424237,16260,16
CELLETTES,16069,16,75,393.0,940.07,16230,211600697.0,0.4180539747040114,16230,16
CHABANAIS,16070,16,75,1589.0,1496.64,16150,211600705.0,1.0617115672439597,16150,16
CHABRAC,16071,16,75,603.0,2255.37,16150,211600713.0,0.2673618962742255,16150,16
CHADURIE,16072,16,75,505.0,1651.88,16250,211600721.0,0.3057122793423251,16250,16
CHALAIS,16073,16,75,1812.0,1766.84,16210,211600739.0,1.0255597564012588,16210,16
CHALLIGNAC,16074,16,75,335.0,1319.59,16300,211600747.0,0.2538667313332171,16300,16
CHAMPAGNE-VIGNY,16075,16,75,234.0,838.99,16250,211600754.0,0.2789067807721188,16250,16
CHAMPAGNE-MOUTON,16076,16,75,873.0,2270.26,16350,211600762.0,0.3845374538599103,16350,16
CHAMPMILLON,16077,16,75,534.0,957.44,16290,211600770.0,0.5577372994652406,16290,16
CHAMPNIERS,16078,16,75,5281.0,4530.31,16430,211600788.0,1.1657038922281255,16430,16
CHANTILLAC,16079,16,75,370.0,1796.74,16360,211600796.0,0.2059285149771252,16360,16
LA CHAPELLE,16081,16,75,175.0,773.51,16140,211600812.0,0.2262414189861799,16140,16
BOISNÉ-LA TUDE,16082,16,75,662.0,3449.56,16320,200056992.0,0.1919085332622131,16320,16
CHARMÉ,16083,16,75,336.0,1147.35,16140,211600838.0,0.2928487383971761,16140,16
CHARRAS,16084,16,75,346.0,1527.9,16380,211600846.0,0.2264546109038549,16380,16
CHASSENEUIL-SUR-BONNIEURE,16085,16,75,3111.0,3323.13,16260,211600853.0,0.936165602910509,16260,16
CHASSENON,16086,16,75,836.0,2359.54,16150,211600861.0,0.3543063478474618,16150,16
CHASSIECQ,16087,16,75,147.0,1312.75,16350,211600879.0,0.1119786707293848,16350,16
CHASSORS,16088,16,75,1123.0,1340.06,16200,211600887.0,0.8380221781114279,16200,16
CHÂTEAUBERNARD,16089,16,75,3878.0,1342.49,16100,211600895.0,2.888662112939389,16100,16
CHÂTEAUNEUF-SUR-CHARENTE,16090,16,75,3550.0,2407.42,16120,211600903.0,1.47460767128295,16120,16
CHÂTIGNAC,16091,16,75,163.0,977.64,16480,211600911.0,0.1667280389509431,16480,16
CHAZELLES,16093,16,75,1543.0,2594.82,16380,211600937.0,0.5946462567731094,16380,16
CHENON,16095,16,75,124.0,1048.76,16460,211600952.0,0.1182348678439299,16460,16
CHERVES-CHÂTELARS,16096,16,75,414.0,3071.12,16310,211600960.0,0.1348042407981453,16310,16
VAL-DE-COGNAC,16097,16,75,3471.0,6096.84,16370,200102226.0,0.5693113153699293,16370,16
LA CHÈVRERIE,16098,16,75,136.0,468.55,16240,211600986.0,0.290257176395262,16240,16
CHILLAC,16099,16,75,227.0,1476.38,16480,211600994.0,0.1537544534604911,16480,16
CHIRAC,16100,16,75,781.0,3448.72,16150,211601000.0,0.2264608318448584,16150,16
CLAIX,16101,16,75,1049.0,1489.12,16440,211601018.0,0.7044428924465457,16440,16
COGNAC,16102,16,75,18532.0,1491.17,16100,211601026.0,12.427825130602145,16100,16
COMBIERS,16103,16,75,128.0,2408.79,16320,211601034.0,0.0531387127977117,16320,16
CONDAC,16104,16,75,456.0,958.99,16700,211601042.0,0.4755002659047539,16700,16
CONDÉON,16105,16,75,606.0,3113.53,16360,211601059.0,0.1946343860505599,16360,16
CONFOLENS,16106,16,75,2730.0,2364.33,16500,200054047.0,1.1546611513621194,16500,16
COULGENS,16107,16,75,558.0,1180.43,16560,211601075.0,0.4727090975322551,16560,16
COULONGES,16108,16,75,116.0,300.47,16330,211601083.0,0.3860618364562185,16330,16
COURBILLAC,16109,16,75,725.0,1192.3,16200,211601091.0,0.6080684391512203,16200,16
COURCÔME,16110,16,75,814.0,2995.09,1624016700,200086429.0,0.2717781435616291,1624016700,162
COURGEAC,16111,16,75,167.0,1855.2,16190,211601117.0,0.090017248814144,16190,16
COURLAC,16112,16,75,59.0,661.45,16210,211601125.0,0.0891979741477057,16210,16
LA COURONNE,16113,16,75,7765.0,2873.25,16400,211601133.0,2.702514574088576,16400,16
COUTURE,16114,16,75,169.0,1048.74,16460,211601141.0,0.1611457558594122,16460,16
CRITEUIL-LA-MAGDELEINE,16116,16,75,405.0,1522.01,16300,211601166.0,0.2660954921452553,16300,16
CURAC,16117,16,75,113.0,493.62,16210,211601174.0,0.2289210323730805,16210,16
DEVIAT,16118,16,75,135.0,843.34,16190,211601182.0,0.1600777859463561,16190,16
DIGNAC,16119,16,75,1362.0,2766.28,16410,211601190.0,0.4923579681015659,16410,16
DIRAC,16120,16,75,1516.0,2952.64,16410,211601208.0,0.5134388208518479,16410,16
DOUZAT,16121,16,75,438.0,1152.44,16290,211601216.0,0.3800631703168928,16290,16
ÉBRÉON,16122,16,75,139.0,1015.34,16140,211601224.0,0.136899954694979,16140,16
ÉCHALLAT,16123,16,75,480.0,1527.36,16170,211601232.0,0.3142677561282213,16170,16
ÉCURAS,16124,16,75,579.0,2428.93,16220,211601240.0,0.2383765691065613,16220,16
ÉDON,16125,16,75,272.0,1661.47,16320,211601257.0,0.1637104491805449,16320,16
EMPURÉ,16127,16,75,100.0,849.34,16240,211601273.0,0.1177384792898015,16240,16
ÉPENÈDE,16128,16,75,206.0,1574.53,16490,211601281.0,0.1308326929305888,16490,16
LES ESSARDS,16130,16,75,175.0,906.15,16210,211601307.0,0.1931247585940517,16210,16
ESSE,16131,16,75,518.0,3018.17,16500,211601315.0,0.1716271780582273,16500,16
ÉTAGNAC,16132,16,75,982.0,2945.17,16150,211601323.0,0.3334272724494681,16150,16
ÉTRIAC,16133,16,75,206.0,958.02,16250,211601331.0,0.215026826162293,16250,16
EXIDEUIL-SUR-VIENNE,16134,16,75,1035.0,2059.55,16150,211601349.0,0.5025369619577091,16150,16
EYMOUTHIERS,16135,16,75,315.0,873.07,16220,211601356.0,0.3607958124778082,16220,16
LA FAYE,16136,16,75,617.0,1361.51,16700,211601364.0,0.4531733149224023,16700,16
FEUILLADE,16137,16,75,283.0,2200.41,16380,211601372.0,0.1286123949627569,16380,16
FLÉAC,16138,16,75,3861.0,1258.86,16730,211601380.0,3.067060673943092,16730,16
FLEURAC,16139,16,75,201.0,217.37,16200,211601398.0,0.9246906196807289,16200,16
FONTENILLE,16141,16,75,353.0,950.19,16230,211601414.0,0.3715046464391332,16230,16
LA FORÊT-DE-TESSÉ,16142,16,75,206.0,1092.94,16240,211601422.0,0.1884824418540816,16240,16
FOUQUEBRUNE,16143,16,75,714.0,2790.88,16410,211601430.0,0.2558332855586768,16410,16
FOUQUEURE,16144,16,75,429.0,1652.13,16140,211601448.0,0.2596647963537978,16140,16
FOUSSIGNAC,16145,16,75,661.0,1517.54,16200,211601455.0,0.4355733621519037,16200,16
GARAT,16146,16,75,2105.0,1941.18,16410,211601463.0,1.0843919677721798,16410,16
GENAC-BIGNAC,16148,16,75,974.0,3369.77,16170,200058196.0,0.2890404983129412,16170,16
GENSAC-LA-PALLUE,16150,16,75,1627.0,1912.79,16130,211601505.0,0.8505899758990794,16130,16
GENTÉ,16151,16,75,924.0,1160.24,16130,211601513.0,0.7963869544232228,16130,16
GIMEUX,16152,16,75,742.0,746.78,16130,211601521.0,0.993599185837864,16130,16
MAINXE-GONDEVILLE,16153,16,75,1195.0,1560.12,16200,200083285.0,0.7659667205086789,16200,16
GOND-PONTOUVRE,16154,16,75,5862.0,744.67,16160,211601547.0,7.871943276887749,16160,16
LES GOURS,16155,16,75,91.0,1144.49,16140,211601554.0,0.0795113980899789,16140,16
LE GRAND-MADIEU,16157,16,75,153.0,836.43,16450,211601570.0,0.1829202682830601,16450,16
GRASSAC,16158,16,75,308.0,2834.86,16380,211601588.0,0.1086473406094128,16380,16
GUIMPS,16160,16,75,497.0,1266.19,16300,211601604.0,0.3925161310703765,16300,16
GUIZENGEARD,16161,16,75,166.0,1483.14,16480,211601612.0,0.1119247002980163,16480,16
GURAT,16162,16,75,186.0,1599.04,16320,211601620.0,0.116319791875125,16320,16
HIERSAC,16163,16,75,1142.0,745.19,16290,211601638.0,1.5324950683718246,16290,16
HIESSE,16164,16,75,238.0,2487.96,16490,211601646.0,0.0956607019405456,16490,16
HOULETTE,16165,16,75,398.0,724.38,16200,211601653.0,0.549435379220851,16200,16
L'ISLE-D'ESPAGNAC,16166,16,75,5682.0,607.84,16340,211601661.0,9.347854698604896,16340,16
JARNAC,16167,16,75,4486.0,1195.17,16200,211601679.0,3.7534409330890166,16200,16
JAULDES,16168,16,75,847.0,2572.88,16560,211601687.0,0.3292030720437797,16560,16
JAVREZAC,16169,16,75,583.0,364.72,16100,211601695.0,1.598486510199605,16100,16
JUIGNAC,16170,16,75,388.0,2423.73,16190,211601703.0,0.1600838377211983,16190,16
JUILLAC-LE-COQ,16171,16,75,653.0,1458.74,16130,211601711.0,0.4476465991197883,16130,16
JUILLÉ,16173,16,75,173.0,866.74,16230,211601737.0,0.1995984955119182,16230,16
JULIENNE,16174,16,75,560.0,637.94,16200,211601745.0,0.877825500830799,16200,16
VAL DES VIGNES,16175,16,75,1352.0,5097.83,16250,200054187.0,0.2652108838466563,16250,16
LACHAISE,16176,16,75,318.0,949.83,16300,211601760.0,0.3347967531031868,16300,16
LADIVILLE,16177,16,75,135.0,721.51,16120,211601778.0,0.1871075937963437,16120,16
LAGARDE-SUR-LE-NÉ,16178,16,75,189.0,413.68,16300,211601786.0,0.4568748791336298,16300,16
LAPRADE,16180,16,75,248.0,1037.1,16390,211601802.0,0.2391283386365828,16390,16
LESSAC,16181,16,75,549.0,3437.61,16500,211601810.0,0.1597039803817186,16500,16
LESTERPS,16182,16,75,439.0,3598.6,16420,211601828.0,0.1219918857333407,16420,16
LÉSIGNAC-DURAND,16183,16,75,167.0,1990.28,16310,211601836.0,0.0839077918684808,16310,16
LICHÈRES,16184,16,75,99.0,491.28,16460,211601844.0,0.201514411333659,16460,16
LIGNÉ,16185,16,75,144.0,800.02,16140,211601851.0,0.1799955001124971,16140,16
LIGNIÈRES-AMBLEVILLE,16186,16,75,690.0,2150.17,1613016300,200096444.0,0.3209048586855922,1613016300,161
LINARS,16187,16,75,2115.0,602.22,16730,211601877.0,3.5120055793563814,16730,16
LE LINDOIS,16188,16,75,339.0,1803.5,16310,211601885.0,0.1879678403105073,16310,16
LONDIGNY,16189,16,75,237.0,979.09,16700,211601893.0,0.2420615060923919,16700,16
LONGRÉ,16190,16,75,193.0,1480.34,16240,211601901.0,0.1303754542875285,16240,16
LONNES,16191,16,75,185.0,751.85,16230,211601919.0,0.2460597193589146,16230,16
TERRES-DE-HAUTE-CHARENTE,16192,16,75,3777.0,8655.55,16270,200083350.0,0.4363674174373668,16270,16
LOUZAC-SAINT-ANDRÉ,16193,16,75,946.0,1018.49,16100,211601935.0,0.9288260071281996,16100,16
LUPSAULT,16194,16,75,109.0,1149.09,16140,211601943.0,0.0948576699823338,16140,16
LUSSAC,16195,16,75,292.0,1162.26,16450,211601950.0,0.2512346635004216,16450,16
LUXÉ,16196,16,75,748.0,1221.89,16230,211601968.0,0.6121663979572629,16230,16
LA MAGDELEINE,16197,16,75,118.0,674.84,16240,211601976.0,0.17485626222512,16240,16
MAGNAC-LÈS-GARDES,16198,16,75,741.0,3722.03,16320,933643157.0,0.199084907966889,16320,16
MAGNAC-SUR-TOUVRE,16199,16,75,3255.0,782.74,16600,211601992.0,4.158468967984261,16600,16
MAINE-DE-BOIXE,16200,16,75,473.0,934.85,16230,211602008.0,0.5059635235599294,16230,16
MAINZAC,16203,16,75,125.0,1140.41,16380,211602032.0,0.1096097017739234,16380,16
BELLEVIGNE,16204,16,75,1271.0,4394.06,16120,200062941.0,0.2892541294383781,16120,16
MANOT,16205,16,75,555.0,2037.99,16500,211602057.0,0.2723271458643074,16500,16
MANSLE-LES-FONTAINES,16206,16,75,2088.0,1132.16,16230,200099455.0,1.8442622950819672,16230,16
MARCILLAC-LANVILLE,16207,16,75,521.0,1855.27,16140,211602073.0,0.2808216593811143,16140,16
MAREUIL,16208,16,75,398.0,1154.07,16170,211602081.0,0.3448664292460596,16170,16
MARILLAC-LE-FRANC,16209,16,75,825.0,1443.11,16110,211602099.0,0.5716819923637145,16110,16
MARSAC,16210,16,75,742.0,1336.79,16570,211602107.0,0.5550610043462324,16570,16
MARTHON,16211,16,75,554.0,1284.85,16380,211602115.0,0.4311787368175274,16380,16
MASSIGNAC,16212,16,75,358.0,2401.94,16310,211602123.0,0.1490461876649708,16310,16
MAZEROLLES,16213,16,75,314.0,1745.51,16310,211602131.0,0.1798901180743737,16310,16
MÉDILLAC,16215,16,75,150.0,588.08,16210,211602156.0,0.2550673377771731,16210,16
MÉRIGNAC,16216,16,75,805.0,1870.91,16200,211602164.0,0.4302718997706998,16200,16
MERPINS,16217,16,75,1085.0,1051.49,16100,211602172.0,1.0318690619977364,16100,16
MESNAC,16218,16,75,404.0,656.88,16370,211602180.0,0.6150286201437096,16370,16
LES MÉTAIRIES,16220,16,75,707.0,524.79,16200,211602206.0,1.3472055488862211,16200,16
MONS,16221,16,75,240.0,2022.42,16140,211602214.0,0.1186697125226214,16140,16
MONTBOYER,16222,16,75,341.0,2674.3,16620,211602222.0,0.1275100026175074,16620,16
MONTBRON,16223,16,75,2000.0,4315.5,16220,211602230.0,0.4634457189201715,16220,16
MONTMÉRAC,16224,16,75,730.0,2323.69,16300,200058212.0,0.3141555026703218,16300,16
MONTEMBŒUF,16225,16,75,654.0,1604.44,16310,211602255.0,0.4076188576699658,16310,16
