nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
ABLON-SUR-SEINE,94001,94,11,5988.0,114.16,94480,219400017.0,52.45269796776454,94480,94
ALFORTVILLE,94002,94,11,45531.0,367.17,94140,219400025.0,124.00522918539096,94140,94
ARCUEIL,94003,94,11,22200.0,233.47,94110,219400033.0,95.08716323296356,94110,94
BOISSY-SAINT-LÉGER,94004,94,11,17325.0,891.55,94470,219400041.0,19.43244910549044,94470,94
BONNEUIL-SUR-MARNE,94011,94,11,18270.0,549.05,94380,219400116.0,33.27565795464894,94380,94
BRY-SUR-MARNE,94015,94,11,18503.0,333.61,94360,219400157.0,55.46296573843709,94360,94
CACHAN,94016,94,11,31103.0,278.72,94230,219400165.0,111.59227898966704,94230,94
CHAMPIGNY-SUR-MARNE,94017,94,11,78072.0,1130.32,94500,219400173.0,69.07070564088046,94500,94
CHARENTON-LE-PONT,94018,94,11,28830.0,184.99,94220,219400181.0,155.84626196010595,94220,94
CHENNEVIÈRES-SUR-MARNE,94019,94,11,18710.0,521.68,94430,219400199.0,35.86489802177581,94430,94
CHEVILLY-LARUE,94021,94,11,19826.0,422.39,94550,219400215.0,46.93766424394517,94550,94
CHOISY-LE-ROI,94022,94,11,45946.0,542.14,94600,219400223.0,84.74932674216993,94600,94
CRÉTEIL,94028,94,11,93397.0,1141.93,94000,219400280.0,81.7887261040519,94000,94
FONTENAY-SOUS-BOIS,94033,94,11,53757.0,555.99,94120,219400330.0,96.68699077321534,94120,94
FRESNES,94034,94,11,29528.0,355.15,94260,219400348.0,83.14233422497537,94260,94
GENTILLY,94037,94,11,19963.0,118.08,94250,219400371.0,169.06334688346882,94250,94
L'HAŸ-LES-ROSES,94038,94,11,31188.0,389.56,94240,219400389.0,80.05955436903173,94240,94
IVRY-SUR-SEINE,94041,94,11,65064.0,611.46,94200,219400413.0,106.40761456186831,94200,94
JOINVILLE-LE-PONT,94042,94,11,20525.0,228.52,94340,219400421.0,89.81708384386486,94340,94
LE KREMLIN-BICÊTRE,94043,94,11,24110.0,154.09,94270,219400439.0,156.46699980530855,94270,94
LIMEIL-BRÉVANNES,94044,94,11,27406.0,694.62,94450,219400447.0,39.45466586047047,94450,94
MAISONS-ALFORT,94046,94,11,56799.0,534.8,94700,219400462.0,106.2060583395662,94700,94
MANDRES-LES-ROSES,94047,94,11,4922.0,336.5,94520,219400470.0,14.62704309063893,94520,94
MAROLLES-EN-BRIE,94048,94,11,4781.0,459.55,94440,219400488.0,10.403655750190405,94440,94
NOGENT-SUR-MARNE,94052,94,11,32455.0,279.86,94130,219400520.0,115.9686986350318,94130,94
NOISEAU,94053,94,11,4628.0,458.76,94880,219400538.0,10.088063475455575,94880,94
ORLY,94054,94,11,24658.0,669.04,94310,219400546.0,36.85579337558293,94310,94
ORMESSON-SUR-MARNE,94055,94,11,10977.0,343.31,94490,219400553.0,31.974017651685067,94490,94
PÉRIGNY,94056,94,11,2724.0,276.09,94520,219400561.0,9.86634793002282,94520,94
LE PERREUX-SUR-MARNE,94058,94,11,35260.0,396.02,94170,219400587.0,89.03590727741023,94170,94
LE PLESSIS-TRÉVISE,94059,94,11,21112.0,431.92,94420,219400595.0,48.87942211520652,94420,94
LA QUEUE-EN-BRIE,94060,94,11,12241.0,938.55,94510,219400603.0,13.042459112460712,94510,94
RUNGIS,94065,94,11,5611.0,419.72,94150,219400652.0,13.368436100257313,94150,94
SAINT-MANDÉ,94067,94,11,21071.0,90.5,94160,219400678.0,232.82872928176795,94160,94
SAINT-MAUR-DES-FOSSÉS,94068,94,11,76572.0,1125.56,9410094210,219400686.0,68.03013611002524,9410094210,941
SAINT-MAURICE,94069,94,11,14506.0,144.79,94410,219400694.0,100.18647696664137,94410,94
SANTENY,94070,94,11,3913.0,1002.58,94440,219400702.0,3.902930439466177,94440,94
SUCY-EN-BRIE,94071,94,11,27764.0,1038.89,94370,219400710.0,26.724677299810374,94370,94
THIAIS,94073,94,11,32918.0,642.45,94320,219400736.0,51.23822865592653,94320,94
VALENTON,94074,94,11,14406.0,531.37,94460,219400744.0,27.11105256224476,94460,94
VILLECRESNES,94075,94,11,11647.0,562.01,94440,219400751.0,20.72383053682319,94440,94
VILLEJUIF,94076,94,11,60183.0,527.95,94800,219400769.0,113.99374940808788,94800,94
VILLENEUVE-LE-ROI,94077,94,11,21000.0,843.84,94290,219400777.0,24.88623435722412,94290,94
VILLENEUVE-SAINT-GEORGES,94078,94,11,36221.0,807.3,94190,219400785.0,44.86684008423139,94190,94
VILLIERS-SUR-MARNE,94079,94,11,33162.0,431.66,94350,219400793.0,76.8243524996525,94350,94
VINCENNES,94080,94,11,48193.0,190.34,94300,219400801.0,253.19428391299775,94300,94
VITRY-SUR-SEINE,94081,94,11,93963.0,1165.9,94400,219400819.0,80.59267518655116,94400,94
