nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
RÉGINA,97301,973,3,1658.0,1139424.61,9735397390,219733011.0,0.0014551204050261,9735397390,973
CAYENNE,97302,973,3,62675.0,2552.24,97300,219733029.0,24.55685985643984,97300,973
IRACOUBO,97303,973,3,1662.0,248375.94,97350,219733037.0,0.0066914693911173,97350,973
KOUROU,97304,973,3,24824.0,228919.55,97310,219733045.0,0.1084398427307759,97310,973
MACOURIA,97305,973,3,19899.0,28746.48,97355,219733052.0,0.6922238827153794,97355,973
MANA,97306,973,3,10957.0,662240.34,9731897360,219733060.0,0.0165453527038235,9731897360,973
MATOURY,97307,973,3,36512.0,14667.93,97351,219733078.0,2.489240131361412,97351,973
SAINT-GEORGES,97308,973,3,4915.0,284751.51,97313,219733086.0,0.0172606635167623,97313,973
REMIRE-MONTJOLY,97309,973,3,27723.0,4629.62,97354,219733094.0,5.988180455415347,97354,973
ROURA,97310,973,3,3449.0,368601.04,9731197352,219733102.0,0.0093570001864346,9731197352,973
SAINT-LAURENT-DU-MARONI,97311,973,3,54429.0,432076.99,97320,219733110.0,0.1259706053775277,97320,973
SINNAMARY,97312,973,3,2756.0,111964.88,97315,219733128.0,0.0246148613743881,97315,973
MONTSINÉRY-TONNEGRANDE,97313,973,3,3626.0,63054.56,97356,219733136.0,0.0575057537472309,97356,973
OUANARY,97314,973,3,150.0,104569.11,97380,219733144.0,0.0014344580344998,97380,973
SAÜL,97352,973,3,277.0,449085.29,97314,219733524.0,0.0006168093370415,97314,973
MARIPASOULA,97353,973,3,9579.0,1874270.77,97370,219733532.0,0.0051107877011815,97370,973
CAMOPI,97356,973,3,2189.0,1047237.83,97330,219733565.0,0.0020902606239883,97330,973
GRAND-SANTI,97357,973,3,9668.0,215219.39,97340,219733573.0,0.0449216030209917,97340,973
SAINT-ÉLIE,97358,973,3,159.0,581350.6,97312,219733581.0,0.0002735010508288,97312,973
APATOU,97360,973,3,10306.0,215476.93,97317,219733607.0,0.0478287861257351,97317,973
AWALA-YALIMAPO,97361,973,3,1577.0,21476.38,97319,219733615.0,0.073429507207453,97319,973
PAPAICHTON,97362,973,3,5006.0,269669.98,97316,219733623.0,0.0185634307533971,97316,973
