nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
ALGOLSHEIM,68001,68,44,1112.0,722.9,68600,216800011.0,1.538248720431595,68600,68
ALTENACH,68002,68,44,372.0,620.48,68210,216800029.0,0.5995358432181537,68210,68
ALTKIRCH,68004,68,44,5687.0,956.14,68130,216800045.0,5.947873742338988,68130,68
AMMERSCHWIHR,68005,68,44,1580.0,1978.87,6841068770,216800052.0,0.7984354707484574,6841068770,684
BERNWILLER,68006,68,44,1205.0,1062.21,68210,200055580.0,1.1344272789749672,68210,68
ANDOLSHEIM,68007,68,44,2199.0,1157.18,68280,216800078.0,1.9003093727855649,68280,68
APPENWIHR,68008,68,44,586.0,772.0,68280,216800086.0,0.7590673575129534,68280,68
ARTZENHEIM,68009,68,44,857.0,967.03,68320,216800094.0,0.886218628170791,68320,68
ASPACH,68010,68,44,1138.0,420.82,68130,216800102.0,2.704244094862412,68130,68
ASPACH-LE-BAS,68011,68,44,1262.0,804.12,68700,216800110.0,1.5694174998756405,68700,68
ASPACH-MICHELBACH,68012,68,44,1747.0,1201.08,68700,200053478.0,1.4545242614979852,68700,68
ATTENSCHWILLER,68013,68,44,959.0,512.84,68220,216800136.0,1.8699789408002492,68220,68
AUBURE,68014,68,44,353.0,489.3,68150,216800144.0,0.721438790108318,68150,68
BALDERSHEIM,68015,68,44,2596.0,1276.93,68390,216800151.0,2.033001025898052,68390,68
BALGAU,68016,68,44,947.0,949.69,68740,216800169.0,0.9971674967621011,68740,68
BALLERSDORF,68017,68,44,818.0,1071.16,68210,216800177.0,0.7636580902946338,68210,68
BALSCHWILLER,68018,68,44,729.0,977.92,68210,216800185.0,0.7454597513089005,68210,68
BALTZENHEIM,68019,68,44,581.0,647.94,68320,216800193.0,0.8966879649350248,68320,68
BANTZENHEIM,68020,68,44,1630.0,2118.32,68490,216800201.0,0.7694776993088862,68490,68
BARTENHEIM,68021,68,44,4211.0,1298.91,68870,216800219.0,3.24194901879268,68870,68
BATTENHEIM,68022,68,44,1560.0,1691.54,68390,216800227.0,0.922236541849439,68390,68
BEBLENHEIM,68023,68,44,928.0,560.33,68980,216800235.0,1.6561669016472436,68980,68
BELLEMAGNY,68024,68,44,147.0,212.77,68210,216800243.0,0.6908868731494101,68210,68
BENDORF,68025,68,44,245.0,742.03,68480,216800250.0,0.3301753298384162,68480,68
BENNWIHR,68026,68,44,1326.0,653.39,6812668630,216800268.0,2.029415815975145,6812668630,681
BERENTZWILLER,68027,68,44,339.0,614.53,68130,216800276.0,0.5516410915659122,68130,68
BERGHEIM,68028,68,44,2069.0,1946.18,68750,216800284.0,1.063108242814128,68750,68
BERGHOLTZ,68029,68,44,1039.0,428.81,68500,216800292.0,2.4229845386068423,68500,68
BERGHOLTZZELL,68030,68,44,385.0,224.96,68500,216800300.0,1.711415362731152,68500,68
BERRWILLER,68032,68,44,1294.0,766.34,68500,216800326.0,1.688545554192656,68500,68
BETTENDORF,68033,68,44,469.0,471.75,68560,216800334.0,0.9941706412294647,68560,68
BETTLACH,68034,68,44,300.0,416.75,68480,216800342.0,0.7198560287942412,68480,68
BIEDERTHAL,68035,68,44,331.0,414.05,68480,216800359.0,0.7994203598599203,68480,68
BIESHEIM,68036,68,44,2499.0,1648.98,68600,216800367.0,1.515482298147946,68600,68
BILTZHEIM,68037,68,44,510.0,711.41,68127,216800375.0,0.7168861837758818,68127,68
BISCHWIHR,68038,68,44,1202.0,325.36,68320,216800383.0,3.694369313990656,68320,68
