nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
AIGALIERS,30001,30,76,540.0,2791.46,30700,213000011.0,0.1934471566850322,30700,30
AIGREMONT,30002,30,76,782.0,1257.55,30350,213000029.0,0.6218440618663275,30350,30
AIGUES-MORTES,30003,30,76,8699.0,5765.96,30220,213000037.0,1.5086819887755032,30220,30
AIGUES-VIVES,30004,30,76,3331.0,1205.68,30670,213000045.0,2.7627562869086324,30670,30
AIGUÈZE,30005,30,76,212.0,2009.74,30760,213000052.0,0.105486281807597,30760,30
AIMARGUES,30006,30,76,5705.0,2661.24,30470,213000060.0,2.143737505824353,30470,30
ALÈS,30007,30,76,46125.0,2328.26,30100,213000078.0,19.810931768788706,30100,30
ALLÈGRE-LES-FUMADES,30008,30,76,1002.0,2512.71,30500,213000086.0,0.3987726398987547,30500,30
ALZON,30009,30,76,194.0,2764.63,30770,213000094.0,0.0701721387672129,30770,30
ANDUZE,30010,30,76,3391.0,1461.26,30140,213000102.0,2.320600030111,30140,30
LES ANGLES,30011,30,76,8908.0,1697.89,30133,213000110.0,5.24651184705723,30133,30
ARAMON,30012,30,76,4081.0,3112.51,30390,213000128.0,1.311160446070856,30390,30
ARGILLIERS,30013,30,76,436.0,673.91,30210,213000136.0,0.6469706637384814,30210,30
ARPAILLARGUES-ET-AUREILLAC,30014,30,76,1039.0,1372.19,30700,213000144.0,0.7571837719266282,30700,30
ARPHY,30015,30,76,139.0,2097.07,30120,213000151.0,0.0662829566967244,30120,30
ARRE,30016,30,76,252.0,724.01,30120,213000169.0,0.3480614908633859,30120,30
ARRIGAS,30017,30,76,219.0,2022.28,30770,213000177.0,0.1082936091935834,30770,30
ASPÈRES,30018,30,76,563.0,1001.76,30250,213000185.0,0.5620108608848426,30250,30
AUBAIS,30019,30,76,2925.0,1187.89,30250,213000193.0,2.462349207418195,30250,30
AUBORD,30020,30,76,2253.0,950.1,30620,213000201.0,2.3713293337543417,30620,30
AUBUSSARGUES,30021,30,76,333.0,824.57,30190,213000219.0,0.4038468535115272,30190,30
AUJAC,30022,30,76,147.0,1646.78,30450,213000227.0,0.0892651113081285,30450,30
AUJARGUES,30023,30,76,815.0,690.27,30250,213000235.0,1.1806974082605357,30250,30
AULAS,30024,30,76,456.0,293.37,30120,213000243.0,1.5543511606503733,30120,30
AUMESSAS,30025,30,76,263.0,2128.81,30770,213000250.0,0.1235432001916563,30770,30
AVÈZE,30026,30,76,1053.0,411.75,30120,213000268.0,2.557377049180328,30120,30
BAGARD,30027,30,76,2605.0,1448.02,30140,213000276.0,1.799008300990318,30140,30
BAGNOLS-SUR-CÈZE,30028,30,76,18112.0,3123.04,30200,213000284.0,5.799477432245505,30200,30
BARJAC,30029,30,76,1608.0,4296.17,30430,213000292.0,0.3742868648121466,30430,30
BARON,30030,30,76,337.0,1009.94,30700,213000300.0,0.3336831891003425,30700,30
LA BASTIDE-D'ENGRAS,30031,30,76,205.0,987.03,30330,213000318.0,0.2076937884360151,30330,30
BEAUCAIRE,30032,30,76,15692.0,8649.72,30300,213000326.0,1.8141627705867935,30300,30
BEAUVOISIN,30033,30,76,6066.0,2802.8,30640,213000334.0,2.16426430712145,30640,30
BELLEGARDE,30034,30,76,8035.0,4514.64,30127,213000342.0,1.7797653855013909,30127,30
BELVÉZET,30035,30,76,250.0,2245.26,30580,213000359.0,0.1113456793422588,30580,30
BERNIS,30036,30,76,3286.0,1281.98,30620,213000367.0,2.5632225151718435,30620,30
BESSÈGES,30037,30,76,2606.0,1035.86,30160,213000375.0,2.515783986252969,30160,30
BEZ-ET-ESPARON,30038,30,76,335.0,837.63,30120,213000383.0,0.3999379200840466,30120,30
BEZOUCE,30039,30,76,2348.0,1249.97,30320,213000391.0,1.8784450826819843,30320,30
BLANDAS,30040,30,76,143.0,3766.28,30770,213000409.0,0.0379684994211795,30770,30
BLAUZAC,30041,30,76,1234.0,1588.49,30700,213000417.0,0.7768383811040673,30700,30
BOISSET-ET-GAUJAC,30042,30,76,2707.0,1437.31,30140,213000425.0,1.883379368403476,30140,30
BOISSIÈRES,30043,30,76,588.0,336.21,30114,213000433.0,1.7489069331667708,30114,30
BONNEVAUX,30044,30,76,78.0,890.08,30450,213000441.0,0.0876325723530469,30450,30
BORDEZAC,30045,30,76,387.0,937.13,30160,213000458.0,0.4129629827238483,30160,30
BOUCOIRAN-ET-NOZIÈRES,30046,30,76,991.0,1450.09,30190,213000466.0,0.6834058575674614,30190,30
BOUILLARGUES,30047,30,76,6070.0,1595.79,30230,213000474.0,3.803758639921293,30230,30
BOUQUET,30048,30,76,198.0,3029.46,30580,213000482.0,0.0653581826464122,30580,30
BOURDIC,30049,30,76,359.0,730.32,30190,213000490.0,0.4915653412202869,30190,30
BRAGASSARGUES,30050,30,76,169.0,764.32,30260,213000508.0,0.2211115763031191,30260,30
BRANOUX-LES-TAILLADES,30051,30,76,1278.0,1504.13,30110,213000516.0,0.8496606011448478,30110,30
BRÉAU-MARS,30052,30,76,689.0,2848.39,30120,200082428.0,0.2418910331801474,30120,30
BRIGNON,30053,30,76,701.0,678.99,30190,213000532.0,1.0324157940470404,30190,30
BROUZET-LÈS-QUISSAC,30054,30,76,301.0,1592.35,30260,213000540.0,0.1890287939209344,30260,30
BROUZET-LÈS-ALÈS,30055,30,76,670.0,1307.04,30580,213000557.0,0.5126086424286939,30580,30
LA BRUGUIÈRE,30056,30,76,332.0,1654.02,30580,213000565.0,0.2007230867825056,30580,30
CABRIÈRES,30057,30,76,1817.0,1484.27,30210,213000573.0,1.2241708045032238,30210,30
LA CADIÈRE-ET-CAMBO,30058,30,76,230.0,1197.32,30170,213000581.0,0.1920956803527879,30170,30
LE CAILAR,30059,30,76,2578.0,3018.25,30740,213000599.0,0.8541373312349871,30740,30
CAISSARGUES,30060,30,76,4079.0,859.16,30132,213000607.0,4.747660505610131,30132,30
LA CALMETTE,30061,30,76,2604.0,1131.05,30190,213000615.0,2.302285486936917,30190,30
CALVISSON,30062,30,76,6486.0,2901.34,30420,213000623.0,2.235518760296966,30420,30
CAMPESTRE-ET-LUC,30064,30,76,163.0,3836.14,30770,213000649.0,0.0424906286006245,30770,30
CANAULES-ET-ARGENTIÈRES,30065,30,76,475.0,1006.67,30350,213000656.0,0.4718527422094629,30350,30
