nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
AIGNÉ,72001,72,52,1695.0,1266.55,72650,217200013.0,1.3382811574750306,72650,72
AILLIÈRES-BEAUVOIR,72002,72,52,200.0,1511.32,72600,217200021.0,0.132334647857502,72600,72
ALLONNES,72003,72,52,10739.0,1820.38,72700,217200039.0,5.899317724870631,72700,72
AMNÉ,72004,72,52,569.0,1600.48,72540,217200047.0,0.355518344496651,72540,72
ANCINNES,72005,72,52,895.0,2739.7,72610,217200054.0,0.3266781034419827,72610,72
ARÇONNAY,72006,72,52,1902.0,799.28,72610,217200062.0,2.379641677509759,72610,72
ARDENAY-SUR-MÉRIZE,72007,72,52,504.0,1162.54,72370,217200070.0,0.4335334698160923,72370,72
ARNAGE,72008,72,52,5445.0,1084.65,72230,217200088.0,5.020052551514313,72230,72
ARTHEZÉ,72009,72,52,350.0,871.87,72270,217200096.0,0.4014359938981729,72270,72
ASNIÈRES-SUR-VÈGRE,72010,72,52,331.0,1258.14,72430,217200104.0,0.2630867788958303,72430,72
ASSÉ-LE-BOISNE,72011,72,52,881.0,2877.47,72130,217200112.0,0.3061717411476053,72130,72
ASSÉ-LE-RIBOUL,72012,72,52,479.0,1682.1,72170,217200120.0,0.2847630937518578,72170,72
AUBIGNÉ-RACAN,72013,72,52,2158.0,3233.29,72800,217200138.0,0.6674316253722988,72800,72
LES AULNEAUX,72015,72,52,111.0,823.99,72600,217200153.0,0.1347103726986978,72600,72
AUVERS-LE-HAMON,72016,72,52,1445.0,4826.47,72300,217200161.0,0.2993906519671727,72300,72
AUVERS-SOUS-MONTFAUCON,72017,72,52,231.0,753.66,72540,217200179.0,0.3065042592150306,72540,72
AVESNES-EN-SAOSNOIS,72018,72,52,93.0,573.14,72260,217200187.0,0.1622640192623093,72260,72
AVESSÉ,72019,72,52,332.0,1867.16,72350,217200195.0,0.1778101501745967,72350,72
AVEZÉ,72020,72,52,690.0,2103.01,72400,217200203.0,0.3281011502560615,72400,72
AVOISE,72021,72,52,594.0,2443.95,72430,217200211.0,0.2430491622169029,72430,72
LE BAILLEUL,72022,72,52,1217.0,2773.85,72200,217200229.0,0.4387403788957586,72200,72
BALLON-SAINT MARS,72023,72,52,2273.0,3175.53,72290,200053254.0,0.7157860262696305,72290,72
LA BAZOGE,72024,72,52,3796.0,2297.1,72650,217200245.0,1.6525183927560838,72650,72
BAZOUGES CRÉ SUR LOIR,72025,72,52,1977.0,4735.99,72200,200072254.0,0.4174417598010131,72200,72
BEAUFAY,72026,72,52,1522.0,2397.63,72110,217200260.0,0.6347935252728736,72110,72
BEAUMONT-SUR-DÊME,72027,72,52,326.0,1359.53,72340,217200278.0,0.2397887505240782,72340,72
BEAUMONT-PIED-DE-BŒUF,72028,72,52,472.0,2483.39,72500,217200286.0,0.1900627770909925,72500,72
BEAUMONT-SUR-SARTHE,72029,72,52,1972.0,662.77,72170,217200294.0,2.975391161338021,72170,72
BEILLÉ,72031,72,52,542.0,859.49,72160,217200310.0,0.6306065224726292,72160,72
BERFAY,72032,72,52,333.0,1836.16,72320,217200328.0,0.1813567445102823,72320,72
BÉRUS,72034,72,52,435.0,684.7,72610,217200344.0,0.6353147363808967,72610,72
BESSÉ-SUR-BRAYE,72035,72,52,1972.0,2056.24,72310,217200351.0,0.959032019608606,72310,72
BÉTHON,72036,72,52,323.0,386.7,72610,217200369.0,0.8352728213085079,72610,72
BLÈVES,72037,72,52,128.0,205.33,72600,217200377.0,0.6233867432912872,72600,72
BOËSSÉ-LE-SEC,72038,72,52,515.0,1192.88,72400,217200385.0,0.4317282543088994,72400,72
BONNÉTABLE,72039,72,52,3703.0,4012.52,72110,217200393.0,0.9228614436812776,72110,72
LA BOSSE,72040,72,52,155.0,1088.72,72400,217200401.0,0.1423690205011389,72400,72
BOUËR,72041,72,52,350.0,1206.49,72390,217200419.0,0.2900977214896104,72390,72
BOULOIRE,72042,72,52,2127.0,2701.97,72440,217200427.0,0.78720341084468,72440,72
BOURG-LE-ROI,72043,72,52,325.0,36.59,72610,217200435.0,8.882208253621208,72610,72
BOUSSE,72044,72,52,431.0,1203.22,72270,217200443.0,0.3582054819567494,72270,72
