nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
AIGREMONT,89002,89,27,69.0,684.64,89800,218900025.0,0.1007828931993456,89800,89
MONTHOLON,89003,89,27,2709.0,4972.54,8911089710,200061968.0,0.5447919976510999,8911089710,891
AISY-SUR-ARMANÇON,89004,89,27,232.0,1811.21,89390,218900041.0,0.128091165574395,89390,89
ANCY-LE-FRANC,89005,89,27,834.0,1972.77,89160,218900058.0,0.4227558204960537,89160,89
ANCY-LE-LIBRE,89006,89,27,137.0,2191.35,89160,218900066.0,0.0625185388002829,89160,89
ANDRYES,89007,89,27,450.0,2971.7,89480,218900074.0,0.1514284752835077,89480,89
ANGELY,89008,89,27,152.0,866.91,89440,218900082.0,0.1753353866029922,89440,89
ANNAY-LA-CÔTE,89009,89,27,329.0,1283.42,89200,218900090.0,0.2563463246637889,89200,89
ANNAY-SUR-SEREIN,89010,89,27,205.0,2713.66,89310,218900108.0,0.0755437306073716,89310,89
ANNÉOT,89011,89,27,112.0,613.04,89200,218900116.0,0.1826960720344512,89200,89
ANNOUX,89012,89,27,85.0,886.05,89440,218900124.0,0.0959313808475819,89440,89
APPOIGNY,89013,89,27,3114.0,2237.64,89380,218900132.0,1.3916447685954847,89380,89
ARCES-DILO,89014,89,27,615.0,2713.48,89320,218900140.0,0.2266462255111517,89320,89
ARCY-SUR-CURE,89015,89,27,486.0,2646.7,89270,218900157.0,0.183624891374164,89270,89
ARGENTENAY,89016,89,27,82.0,516.33,89160,218900165.0,0.1588131621249975,89160,89
ARGENTEUIL-SUR-ARMANÇON,89017,89,27,219.0,3063.62,89160,218900173.0,0.0714840613392,89160,89
ARMEAU,89018,89,27,753.0,1024.23,89500,218900181.0,0.735186432734835,89500,89
ARTHONNAY,89019,89,27,150.0,2574.43,89740,218900199.0,0.0582653247514983,89740,89
ASNIÈRES-SOUS-BOIS,89020,89,27,113.0,1812.75,89660,218900207.0,0.0623362294855881,89660,89
ASQUINS,89021,89,27,305.0,2173.07,89450,218900215.0,0.1403544294477398,89450,89
ATHIE,89022,89,27,135.0,488.46,89440,218900223.0,0.2763788232403881,89440,89
AUGY,89023,89,27,954.0,511.15,89290,218900231.0,1.8663797319769149,89290,89
AUXERRE,89024,89,27,35097.0,4987.46,8900089290,218900249.0,7.03704891868807,8900089290,890
AVALLON,89025,89,27,6305.0,2666.93,89200,218900256.0,2.364141541022824,89200,89
