nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
AMBLOY,41001,41,24,187.0,1321.26,41310,214100018.0,0.1415315683514221,41310,41
ANGÉ,41002,41,24,795.0,1736.02,41400,214100026.0,0.4579440329028467,41400,41
AREINES,41003,41,24,572.0,485.84,41100,214100034.0,1.1773423349250782,41100,41
ARTINS,41004,41,24,266.0,1196.21,41800,214100042.0,0.2223689820349269,41800,41
AUTAINVILLE,41006,41,24,421.0,2522.47,41240,214100067.0,0.1668999036658513,41240,41
AUTHON,41007,41,24,753.0,3230.77,41310,214100075.0,0.2330713730782445,41310,41
AVARAY,41008,41,24,672.0,1394.53,41500,214100083.0,0.4818827848809276,41500,41
AVERDON,41009,41,24,677.0,2930.56,41330,214100091.0,0.2310138676566936,41330,41
AZÉ,41010,41,24,971.0,3189.96,41100,214100109.0,0.3043925315677939,41100,41
BAILLOU,41012,41,24,210.0,1956.88,41170,214100125.0,0.1073136830056007,41170,41
BAUZY,41013,41,24,270.0,2579.97,41250,214100133.0,0.1046523796788334,41250,41
BEAUCHÊNE,41014,41,24,172.0,1000.62,41170,214100141.0,0.171893426075833,41170,41
BILLY,41016,41,24,1118.0,2656.37,41130,214100166.0,0.4208751039953018,41130,41
BINAS,41017,41,24,674.0,2629.07,41240,214100174.0,0.2563644178359648,41240,41
BLOIS,41018,41,24,47219.0,3761.64,41000,214100182.0,12.552769536691445,41000,41
BOISSEAU,41019,41,24,110.0,815.11,41290,214100190.0,0.1349511108930083,41290,41
BONNEVEAU,41020,41,24,454.0,1099.59,41800,214100208.0,0.4128811647977883,41800,41
BOUFFRY,41022,41,24,137.0,1846.13,41270,214100224.0,0.0742092918700199,41270,41
BOURSAY,41024,41,24,179.0,2261.2,41270,214100240.0,0.0791615071643375,41270,41
BRACIEUX,41025,41,24,1343.0,296.38,41250,214100257.0,4.531344895067144,41250,41
BRÉVAINVILLE,41026,41,24,159.0,1620.14,41160,214100265.0,0.098139666942363,41160,41
BRIOU,41027,41,24,143.0,1020.05,41370,214100273.0,0.1401892064114504,41370,41
BUSLOUP,41028,41,24,494.0,1902.27,41160,214100281.0,0.2596897391011791,41160,41
CANDÉ-SUR-BEUVRON,41029,41,24,1463.0,1451.93,41120,214100299.0,1.0076243345064844,41120,41
CELLÉ,41030,41,24,225.0,1267.6,41360,214100307.0,0.1775007888923951,41360,41
CELLETTES,41031,41,24,2715.0,2097.6,41120,214100315.0,1.2943363844393594,41120,41
CHAILLES,41032,41,24,2726.0,1853.36,41120,214100323.0,1.4708421461561705,41120,41
CHAMBORD,41034,41,24,102.0,5463.83,41250,214100349.0,0.0186682235721096,41250,41
CHAMPIGNY-EN-BEAUCE,41035,41,24,594.0,2248.09,41330,214100356.0,0.2642242970699571,41330,41
CHAON,41036,41,24,435.0,3189.58,41600,214100364.0,0.136381592560776,41600,41
LA CHAPELLE-ENCHÉRIE,41037,41,24,212.0,1081.15,41290,214100372.0,0.1960874994219118,41290,41
LA CHAPELLE-MONTMARTIN,41038,41,24,407.0,1095.85,41320,214100380.0,0.3714011954190811,41320,41
LA CHAPELLE-SAINT-MARTIN-EN-PLAINE,41039,41,24,687.0,2283.92,41500,214100398.0,0.3007986269221339,41500,41
LA CHAPELLE-VENDÔMOISE,41040,41,24,795.0,1321.2,41330,214100406.0,0.6017257039055404,41330,41
LA CHAPELLE-VICOMTESSE,41041,41,24,164.0,1541.82,41270,214100414.0,0.1063677990945765,41270,41
CHÂTEAUVIEUX,41042,41,24,514.0,3361.83,41110,214100422.0,0.1528929184402542,41110,41
CHÂTILLON-SUR-CHER,41043,41,24,1700.0,2978.58,41130,214100430.0,0.5707417628534402,41130,41
CHÂTRES-SUR-CHER,41044,41,24,1132.0,3532.03,41320,214100448.0,0.3204955790296231,41320,41
CHAUMONT-SUR-LOIRE,41045,41,24,1096.0,2677.08,41150,214100455.0,0.4094012879704753,41150,41
CHAUMONT-SUR-THARONNE,41046,41,24,1042.0,8042.96,41600,214100463.0,0.1295542934442046,41600,41
LA CHAUSSÉE-SAINT-VICTOR,41047,41,24,4471.0,671.79,41260,214100471.0,6.655353607526162,41260,41
CHAUVIGNY-DU-PERCHE,41048,41,24,230.0,2407.39,41270,214100489.0,0.0955391523600247,41270,41
CHÉMERY,41049,41,24,925.0,3567.35,41700,214100497.0,0.25929611616466,41700,41
CHEVERNY,41050,41,24,910.0,3307.33,41700,214100505.0,0.2751464172005817,41700,41
CHISSAY-EN-TOURAINE,41051,41,24,1100.0,1830.94,41400,214100513.0,0.6007842965908222,41400,41
CHITENAY,41052,41,24,1132.0,1585.68,41120,214100521.0,0.7138893093183997,41120,41
CHOUE,41053,41,24,512.0,3658.86,41170,214100539.0,0.1399342964748582,41170,41
CHOUSSY,41054,41,24,351.0,1555.54,41700,214100547.0,0.225645113593993,41700,41
VALLOIRE-SUR-CISSE,41055,41,24,2385.0,4022.54,41150,200062768.0,0.5929089580215485,41150,41
CONAN,41057,41,24,159.0,1537.23,41290,214100570.0,0.1034327979547627,41290,41
CONCRIERS,41058,41,24,184.0,484.26,41370,214100588.0,0.3799611778796514,41370,41
LE CONTROIS-EN-SOLOGNE,41059,41,24,6860.0,10069.87,411204140041700,200084994.0,0.6812401748979877,411204140041700,411
CORMENON,41060,41,24,679.0,562.76,41170,214100604.0,1.2065534153102566,41170,41
CORMERAY,41061,41,24,1558.0,1033.03,41120,214100612.0,1.5081846606584517,41120,41
COUDDES,41062,41,24,530.0,1871.01,41700,214100620.0,0.2832694640862422,41700,41
COUFFY,41063,41,24,506.0,1496.59,41110,214100638.0,0.3381019517703579,41110,41
COULOMMIERS-LA-TOUR,41065,41,24,575.0,1215.11,41100,214100653.0,0.473208186913119,41100,41
COURBOUZON,41066,41,24,420.0,772.95,41500,214100661.0,0.5433727925480303,41500,41
COUR-CHEVERNY,41067,41,24,2831.0,2965.18,41700,214100679.0,0.9547481097268968,41700,41
COURMEMIN,41068,41,24,502.0,2608.45,41230,214100687.0,0.1924514558454254,41230,41
COUR-SUR-LOIRE,41069,41,24,259.0,595.49,41500,214100695.0,0.4349359351122605,41500,41
VALLÉE-DE-RONSARD,41070,41,24,531.0,2003.08,41800,200085173.0,0.2650917586916149,41800,41
CROUY-SUR-COSSON,41071,41,24,507.0,2825.58,41220,214100711.0,0.1794321873739197,41220,41
CRUCHERAY,41072,41,24,427.0,2562.77,41100,214100729.0,0.1666165906421567,41100,41
DANZÉ,41073,41,24,671.0,4272.98,41160,214100737.0,0.1570332648409307,41160,41
DHUIZON,41074,41,24,1195.0,4576.5,41220,214100745.0,0.2611165738009395,41220,41
DROUÉ,41075,41,24,999.0,2443.32,41270,214100752.0,0.4088698983350523,41270,41
