nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
ACHÈRES,18001,18,24,326.0,1300.6,18250,211800016.0,0.2506535445179148,18250,18
AINAY-LE-VIEIL,18002,18,24,189.0,1382.79,18200,211800024.0,0.13668019005055,18200,18
LES AIX-D'ANGILLON,18003,18,24,1877.0,1470.67,18220,211800032.0,1.2762890383294687,18220,18
ALLOGNY,18004,18,24,1142.0,5057.59,18110,211800040.0,0.2257992443041053,18110,18
ALLOUIS,18005,18,24,1036.0,3634.34,18500,211800057.0,0.2850586351304501,18500,18
ANNOIX,18006,18,24,250.0,1218.53,18340,211800065.0,0.2051652400843639,18340,18
APREMONT-SUR-ALLIER,18007,18,24,66.0,3082.17,18150,211800073.0,0.0214134846552915,18150,18
ARÇAY,18008,18,24,500.0,1843.22,18340,211800081.0,0.2712644177038009,18340,18
ARCOMPS,18009,18,24,280.0,2059.63,18200,211800099.0,0.1359467477168229,18200,18
ARDENAIS,18010,18,24,205.0,1758.26,18170,211800107.0,0.1165925403523938,18170,18
ARGENT-SUR-SAULDRE,18011,18,24,2023.0,6754.68,18410,211800115.0,0.2994960531068829,18410,18
ARGENVIÈRES,18012,18,24,448.0,1486.5,18140,211800123.0,0.3013790783720148,18140,18
ARPHEUILLES,18013,18,24,299.0,4800.05,18200,211800131.0,0.0622910178018978,18200,18
ASSIGNY,18014,18,24,159.0,1730.19,18260,211800149.0,0.0918974216704523,18260,18
AUBIGNY-SUR-NÈRE,18015,18,24,5451.0,6175.8,18700,211800156.0,0.8826386864859613,18700,18
AUBINGES,18016,18,24,401.0,1090.91,18220,211800164.0,0.3675830270141441,18220,18
AUGY-SUR-AUBOIS,18017,18,24,278.0,3088.56,18600,211800172.0,0.0900095837542414,18600,18
AVORD,18018,18,24,2909.0,2824.45,18520,211800180.0,1.0299350315990723,18520,18
AZY,18019,18,24,450.0,2799.72,18220,211800198.0,0.1607303587501607,18220,18
BANNAY,18020,18,24,845.0,2551.17,18300,211800206.0,0.3312205772253515,18300,18
BANNEGON,18021,18,24,233.0,2150.03,18210,211800214.0,0.1083705808756156,18210,18
BARLIEU,18022,18,24,334.0,2855.21,18260,211800222.0,0.1169791363857649,18260,18
BAUGY,18023,18,24,1598.0,4837.31,18800,200083798.0,0.3303488922562333,18800,18
BEDDES,18024,18,24,105.0,1309.53,18370,211800248.0,0.0801814391422876,18370,18
BEFFES,18025,18,24,602.0,1181.85,18320,211800255.0,0.5093709015526505,18320,18
BELLEVILLE-SUR-LOIRE,18026,18,24,989.0,1106.16,18240,211800263.0,0.8940840384754465,18240,18
BENGY-SUR-CRAON,18027,18,24,628.0,3589.7,18520,211800271.0,0.174944981474775,18520,18
BERRY-BOUY,18028,18,24,1168.0,3199.64,18500,211800289.0,0.365041067120051,18500,18
BESSAIS-LE-FROMENTAL,18029,18,24,289.0,2635.95,18210,211800297.0,0.1096378914622811,18210,18
BLANCAFORT,18030,18,24,998.0,6553.36,18410,211800305.0,0.1522882918075613,18410,18
BLET,18031,18,24,566.0,3089.56,18350,211800313.0,0.1831976074263002,18350,18
BOULLERET,18032,18,24,1397.0,3279.91,18240,211800321.0,0.4259263211490559,18240,18
BOURGES,18033,18,24,64186.0,6865.41,18000,211800339.0,9.34918672009392,18000,18
BOUZAIS,18034,18,24,273.0,334.16,18200,211800347.0,0.8169739047163035,18200,18
BRÉCY,18035,18,24,927.0,4013.43,18220,211800354.0,0.2309745031058222,18220,18
BRINAY,18036,18,24,490.0,2969.03,18120,211800362.0,0.1650370659777772,18120,18
BRINON-SUR-SAULDRE,18037,18,24,971.0,11808.3,18410,211800370.0,0.0822302956395078,18410,18
BRUÈRE-ALLICHAMPS,18038,18,24,567.0,1410.34,18200,211800388.0,0.4020307159975609,18200,18
BUÉ,18039,18,24,296.0,631.21,18300,211800396.0,0.4689406061374185,18300,18
BUSSY,18040,18,24,354.0,2695.54,18130,211800404.0,0.1313280455864131,18130,18
LA CELETTE,18041,18,24,205.0,2530.3,18360,211800412.0,0.0810180610994743,18360,18
LA CELLE,18042,18,24,326.0,1278.26,18200,211800420.0,0.2550341870980864,18200,18
LA CELLE-CONDÉ,18043,18,24,189.0,2881.54,18160,211800438.0,0.0655899276081539,18160,18
CERBOIS,18044,18,24,393.0,1855.08,18120,211800446.0,0.2118507018565237,18120,18
CHALIVOY-MILON,18045,18,24,388.0,1987.13,18130,211800453.0,0.1952564754193233,18130,18
CHAMBON,18046,18,24,152.0,1408.41,18190,211800461.0,0.1079231189781384,18190,18
LA CHAPELLE-D'ANGILLON,18047,18,24,606.0,1031.14,18380,211800479.0,0.587699051535194,18380,18
LA CHAPELLE-HUGON,18048,18,24,387.0,1644.77,18150,211800487.0,0.2352912565282684,18150,18
LA CHAPELLE-MONTLINARD,18049,18,24,491.0,1701.6,18140,211800495.0,0.2885519511048425,18140,18
LA CHAPELLE-SAINT-URSIN,18050,18,24,3681.0,786.44,18570,211800503.0,4.680585931539596,18570,18
LA CHAPELOTTE,18051,18,24,132.0,2888.24,18250,211800511.0,0.0457025731933634,18250,18
CHARENTON-DU-CHER,18052,18,24,984.0,4888.19,18210,211800529.0,0.2013015042377649,18210,18
CHARENTONNAY,18053,18,24,282.0,2191.74,18140,211800537.0,0.1286648963836951,18140,18
CHARLY,18054,18,24,226.0,2607.14,18350,211800545.0,0.0866850265041386,18350,18
CHÂROST,18055,18,24,888.0,1094.99,18290,211800552.0,0.8109663101946136,18290,18
CHASSY,18056,18,24,233.0,1785.87,18800,211800560.0,0.1304686231360625,18800,18
CHÂTEAUMEILLANT,18057,18,24,1629.0,4253.23,18370,211800578.0,0.3830030353402003,18370,18
CHÂTEAUNEUF-SUR-CHER,18058,18,24,1360.0,2189.34,18190,211800586.0,0.6211917746900892,18190,18
LE CHÂTELET,18059,18,24,920.0,3267.48,18170,211800594.0,0.2815625497325156,18170,18
CHAUMONT,18060,18,24,45.0,215.22,18350,211800602.0,0.2090883746863674,18350,18
CHAUMOUX-MARCILLY,18061,18,24,82.0,1695.63,18140,211800610.0,0.0483596067538319,18140,18
LE CHAUTAY,18062,18,24,256.0,1459.2,18150,211800628.0,0.175438596491228,18150,18
CHAVANNES,18063,18,24,151.0,2409.9,18190,211800636.0,0.062658201585128,18190,18
CHÉRY,18064,18,24,233.0,1360.17,18120,211800644.0,0.1713021166471838,18120,18
CHEZAL-BENOÎT,18065,18,24,765.0,4651.77,18160,211800651.0,0.1644535305915812,18160,18
CIVRAY,18066,18,24,926.0,4158.53,18290,211800669.0,0.2226748394264319,18290,18
CLÉMONT,18067,18,24,687.0,5002.75,18410,211800677.0,0.1373244715406526,18410,18
COGNY,18068,18,24,31.0,1696.7,18130,211800685.0,0.0182707608887841,18130,18
COLOMBIERS,18069,18,24,409.0,966.78,18200,211800693.0,0.4230538488590993,18200,18
CONCRESSAULT,18070,18,24,192.0,756.94,18260,211800701.0,0.2536528654847148,18260,18
CONTRES,18071,18,24,35.0,1599.33,18130,211800719.0,0.0218841639936723,18130,18
CORNUSSE,18072,18,24,226.0,1986.87,18350,211800727.0,0.113746747396659,18350,18
CORQUOY,18073,18,24,198.0,3681.44,1819018340,200082998.0,0.053783302186101,1819018340,181
COUARGUES,18074,18,24,194.0,1173.73,18300,211800743.0,0.1652850314808346,18300,18
COURS-LES-BARRES,18075,18,24,1021.0,2157.75,18320,211800750.0,0.4731780790174951,18320,18
COUST,18076,18,24,415.0,2218.54,18210,211800768.0,0.1870599583509876,18210,18
COUY,18077,18,24,369.0,1850.38,18140,211800776.0,0.1994184978220689,18140,18
CRÉZANÇAY-SUR-CHER,18078,18,24,61.0,786.35,18190,211800784.0,0.0775735995421885,18190,18
CRÉZANCY-EN-SANCERRE,18079,18,24,417.0,1885.72,18300,211800792.0,0.2211356935282014,18300,18
CROISY,18080,18,24,143.0,1337.98,18350,211800800.0,0.1068775318016711,18350,18
CROSSES,18081,18,24,375.0,2685.39,18340,211800818.0,0.1396445209075776,18340,18
CUFFY,18082,18,24,1020.0,3568.08,18150,211800826.0,0.2858680298648012,18150,18
CULAN,18083,18,24,779.0,2016.95,18270,211800834.0,0.3862267284761645,18270,18
DAMPIERRE-EN-CROT,18084,18,24,205.0,2220.4,18260,211800842.0,0.0923257070798054,18260,18
DAMPIERRE-EN-GRAÇAY,18085,18,24,252.0,953.93,18310,211800859.0,0.2641703269631943,18310,18
DREVANT,18086,18,24,555.0,482.9,18200,211800867.0,1.1493062745910128,18200,18
DUN-SUR-AURON,18087,18,24,3524.0,4997.8,18130,211800875.0,0.7051102485093441,18130,18
ENNORDRES,18088,18,24,204.0,6438.36,18380,211800883.0,0.0316850875067563,18380,18
ÉPINEUIL-LE-FLEURIEL,18089,18,24,436.0,4258.86,18360,211800891.0,0.1023748139173394,18360,18
ÉTRÉCHY,18090,18,24,408.0,3247.38,18800,211800909.0,0.1256397465033349,18800,18
FARGES-ALLICHAMPS,18091,18,24,256.0,831.1,18200,211800917.0,0.3080255083624112,18200,18
FARGES-EN-SEPTAINE,18092,18,24,1023.0,2498.8,18800,211800925.0,0.4093965103249559,18800,18
FAVERDINES,18093,18,24,135.0,1884.96,18360,211800933.0,0.0716195569136745,18360,18
FEUX,18094,18,24,317.0,2761.73,18300,211800941.0,0.1147831250701553,18300,18
FLAVIGNY,18095,18,24,150.0,1338.37,18350,211800958.0,0.1120766305281798,18350,18
FOËCY,18096,18,24,2046.0,1628.31,18500,211800966.0,1.2565174935976564,18500,18
FUSSY,18097,18,24,1891.0,1122.68,18110,211800974.0,1.6843624184985926,18110,18
GARDEFORT,18098,18,24,127.0,844.36,18300,211800982.0,0.1504097778198872,18300,18
GARIGNY,18099,18,24,219.0,1988.94,18140,211800990.0,0.1101089022293281,18140,18
GENOUILLY,18100,18,24,657.0,3460.74,18310,211801006.0,0.189843790634373,18310,18
GERMIGNY-L'EXEMPT,18101,18,24,293.0,2853.57,18150,211801014.0,0.1026783993383726,18150,18
GIVARDON,18102,18,24,300.0,2219.42,18600,211801022.0,0.135170449937371,18600,18
GRAÇAY,18103,18,24,1234.0,3172.14,18310,211801030.0,0.3890118342822196,18310,18
GROISES,18104,18,24,129.0,1784.18,18140,211801048.0,0.0723021219832079,18140,18
GRON,18105,18,24,470.0,2678.65,18800,211801055.0,0.1754615197954193,18800,18
GROSSOUVRE,18106,18,24,264.0,1590.8,18600,211801063.0,0.1659542368619562,18600,18
LA GROUTTE,18107,18,24,115.0,293.03,18200,211801071.0,0.3924512848513804,18200,18
LA GUERCHE-SUR-L'AUBOIS,18108,18,24,3151.0,5357.83,18150,211801089.0,0.5881112315993602,18150,18
HENRICHEMONT,18109,18,24,1721.0,2592.78,18250,211801097.0,0.6637663048928177,18250,18
HERRY,18110,18,24,958.0,4997.82,18140,211801105.0,0.1916835740382807,18140,18
HUMBLIGNY,18111,18,24,175.0,2108.19,18250,211801113.0,0.0830095959092871,18250,18
IDS-SAINT-ROCH,18112,18,24,295.0,2783.43,18170,211801121.0,0.105984343058744,18170,18
IGNOL,18113,18,24,173.0,1798.59,18350,211801139.0,0.096186457169227,18350,18
INEUIL,18114,18,24,207.0,2748.67,18160,211801147.0,0.0753091495159477,18160,18
IVOY-LE-PRÉ,18115,18,24,771.0,9940.64,18380,211801154.0,0.0775603985256482,18380,18
JALOGNES,18116,18,24,264.0,2834.75,18300,211801162.0,0.0931299056354175,18300,18
JARS,18117,18,24,481.0,3808.27,18260,211801170.0,0.1263040698269818,18260,18
JOUET-SUR-L'AUBOIS,18118,18,24,1303.0,1735.68,18320,211801188.0,0.7507144174041298,18320,18
JUSSY-CHAMPAGNE,18119,18,24,205.0,2775.54,18130,211801196.0,0.0738595012141781,18130,18
JUSSY-LE-CHAUDRIER,18120,18,24,579.0,2561.19,18140,211801204.0,0.2260667892659271,18140,18
LANTAN,18121,18,24,96.0,1365.4,18130,211801212.0,0.0703090669400908,18130,18
