nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
ALBEFEUILLE-LAGARDE,82001,82,76,582.0,809.05,82290,218200012.0,0.7193622149434522,82290,82
ALBIAS,82002,82,76,3240.0,2170.24,82350,218200020.0,1.4929224417575937,82350,82
ANGEVILLE,82003,82,76,239.0,837.77,82210,218200038.0,0.285281163087721,82210,82
ASQUES,82004,82,76,133.0,1062.59,82120,218200046.0,0.1251658683029202,82120,82
AUCAMVILLE,82005,82,76,1562.0,2323.34,82600,218200053.0,0.6723079704218926,82600,82
AUTERIVE,82006,82,76,65.0,368.52,82500,218200061.0,0.176381200477586,82500,82
AUTY,82007,82,76,142.0,739.18,82220,218200079.0,0.1921047647393057,82220,82
AUVILLAR,82008,82,76,895.0,1564.7,82340,218200087.0,0.5719946315587653,82340,82
BALIGNAC,82009,82,76,41.0,406.78,82120,218200095.0,0.1007915826736811,82120,82
BARDIGUES,82010,82,76,235.0,1172.97,82340,218200103.0,0.2003461299095458,82340,82
BARRY-D'ISLEMADE,82011,82,76,940.0,1136.78,82290,218200111.0,0.8268970249300657,82290,82
LES BARTHES,82012,82,76,596.0,823.53,82100,218200129.0,0.7237137687758795,82100,82
BEAUMONT-DE-LOMAGNE,82013,82,76,3824.0,4646.34,82500,218200137.0,0.8230133825763934,82500,82
BEAUPUY,82014,82,76,273.0,1192.65,82600,218200145.0,0.2289020249025279,82600,82
BELBÈZE-EN-LOMAGNE,82015,82,76,172.0,367.4,82500,218200152.0,0.4681545998911268,82500,82
BELVÈZE,82016,82,76,221.0,1395.21,82150,218200160.0,0.1583990940431906,82150,82
BESSENS,82017,82,76,1470.0,962.46,82170,218200178.0,1.527336200984976,82170,82
BIOULE,82018,82,76,1201.0,2050.44,82800,218200186.0,0.5857279413199118,82800,82
BOUDOU,82019,82,76,757.0,1247.12,82200,218200194.0,0.60699852460068,82200,82
BOUILLAC,82020,82,76,584.0,3050.68,82600,218200202.0,0.1914327297520553,82600,82
BOULOC-EN-QUERCY,82021,82,76,196.0,1478.88,82110,218200210.0,0.1325327274694363,82110,82
BOURG-DE-VISA,82022,82,76,396.0,1447.86,82190,218200228.0,0.273507107040736,82190,82
BOURRET,82023,82,76,971.0,1655.79,82700,218200236.0,0.5864270227504695,82700,82
BRASSAC,82024,82,76,254.0,2027.84,82190,218200244.0,0.1252564304876124,82190,82
BRESSOLS,82025,82,76,4036.0,2043.55,82710,218200251.0,1.9749944948741165,82710,82
BRUNIQUEL,82026,82,76,641.0,3319.82,82800,218200269.0,0.1930827574989005,82800,82
CAMPSAS,82027,82,76,1473.0,1518.9,82370,218200277.0,0.9697807623938376,82370,82
CANALS,82028,82,76,798.0,738.84,82170,218200285.0,1.0800714633750204,82170,82
CASTANET,82029,82,76,264.0,2217.46,82160,218200293.0,0.1190551351546363,82160,82
CASTELFERRUS,82030,82,76,488.0,847.47,82100,218200301.0,0.5758315928587442,82100,82
CASTELMAYRAN,82031,82,76,1186.0,1596.84,82210,218200319.0,0.7427168658099748,82210,82
CASTELSAGRAT,82032,82,76,547.0,2265.91,82400,218200327.0,0.2414041157857108,82400,82
CASTELSARRASIN,82033,82,76,14343.0,7674.38,82100,218200335.0,1.8689457649999088,82100,82
CASTÉRA-BOUZET,82034,82,76,129.0,1796.79,82120,218200343.0,0.0717947005493129,82120,82
