nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
AIGLUN,06001,06,93,104.0,1539.2,6910,210600011.0,0.0675675675675675,6910,6
AMIRAT,06002,06,93,45.0,1297.04,6910,210600029.0,0.034694381052242,6910,6
ANDON,06003,06,93,665.0,5437.28,6750,210600037.0,0.1223037989583026,6750,6
ANTIBES,06004,06,93,77637.0,2676.38,616006600,210600045.0,29.008212585656743,616006600,61
ASCROS,06005,06,93,174.0,1747.39,6260,210600052.0,0.0995770835360165,6260,6
ASPREMONT,06006,06,93,2346.0,927.59,6790,210600060.0,2.529134639226382,6790,6
AURIBEAU-SUR-SIAGNE,06007,06,93,3401.0,529.89,6810,210600078.0,6.418313234822322,6810,6
AUVARE,06008,06,93,52.0,1796.23,6260,210600086.0,0.0289495220545253,6260,6
BAIROLS,06009,06,93,105.0,1505.36,6420,210600094.0,0.0697507572939363,6420,6
LE BAR-SUR-LOUP,06010,06,93,2974.0,1446.61,6620,210600102.0,2.055840896993661,6620,6
BEAULIEU-SUR-MER,06011,06,93,3874.0,106.61,6310,210600110.0,36.33805459150174,6310,6
BEAUSOLEIL,06012,06,93,11936.0,278.8,6240,210600128.0,42.81205164992826,6240,6
BELVÉDÈRE,06013,06,93,601.0,7536.54,6450,210600136.0,0.0797448165869218,6450,6
BENDEJUN,06014,06,93,971.0,629.31,6390,210600144.0,1.5429597495669862,6390,6
BERRE-LES-ALPES,06015,06,93,1316.0,947.65,6390,210600151.0,1.388698359098823,6390,6
BEUIL,06016,06,93,483.0,7454.38,6470,210600169.0,0.0647941210402474,6470,6
BÉZAUDUN-LES-ALPES,06017,06,93,256.0,2163.02,6510,210600177.0,0.1183530434300191,6510,6
BIOT,06018,06,93,10511.0,1548.05,6410,210600185.0,6.789832369755499,6410,6
BLAUSASC,06019,06,93,1668.0,1011.21,6440,210600193.0,1.6495090040644376,6440,6
LA BOLLÈNE-VÉSUBIE,06020,06,93,662.0,3535.68,6450,210600201.0,0.1872341388360937,6450,6
BONSON,06021,06,93,740.0,667.04,6830,210600219.0,1.1093787479011754,6830,6
BOUYON,06022,06,93,557.0,1238.7,6510,210600227.0,0.4496649713409219,6510,6
BREIL-SUR-ROYA,06023,06,93,2377.0,8188.47,6540,210600235.0,0.2902862195257478,6540,6
BRIANÇONNET,06024,06,93,165.0,2458.46,6850,210600243.0,0.0671151859294029,6850,6
LE BROC,06025,06,93,1446.0,1874.2,6510,210600250.0,0.7715291857859353,6510,6
CABRIS,06026,06,93,1450.0,542.95,6530,210600268.0,2.6705958191362003,6530,6
