nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
AIXE-SUR-VIENNE,87001,87,75,5890.0,2269.28,87700,218700102.0,2.5955369103856727,87700,87
AMBAZAC,87002,87,75,5556.0,5873.42,87240,218700201.0,0.945956529585829,87240,87
ARNAC-LA-POSTE,87003,87,75,902.0,4688.52,87160,218700300.0,0.1923848037333742,87160,87
AUGNE,87004,87,75,126.0,1783.71,87120,218700409.0,0.0706392855340834,87120,87
AUREIL,87005,87,75,1045.0,1017.17,87220,218700508.0,1.0273602249378178,87220,87
AZAT-LE-RIS,87006,87,75,241.0,5648.33,87360,218700607.0,0.0426674787060954,87360,87
BALLEDENT,87007,87,75,202.0,1237.22,87290,218700706.0,0.1632692649650022,87290,87
LA BAZEUGE,87008,87,75,142.0,1031.18,87210,218700805.0,0.1377063170348532,87210,87
BEAUMONT-DU-LAC,87009,87,75,133.0,2748.67,87120,218700904.0,0.0483870380947876,87120,87
BELLAC,87011,87,75,3537.0,2449.95,87300,218701100.0,1.4437029327129127,87300,87
BERNEUIL,87012,87,75,418.0,2599.85,87300,218701209.0,0.1607785064522953,87300,87
BERSAC-SUR-RIVALIER,87013,87,75,610.0,3292.14,87370,218701308.0,0.1852898114903983,87370,87
BESSINES-SUR-GARTEMPE,87014,87,75,2709.0,5557.42,87250,218701407.0,0.4874564096289285,87250,87
BEYNAC,87015,87,75,735.0,1266.6,87700,218701506.0,0.5802936996684036,87700,87
LES BILLANGES,87016,87,75,296.0,2310.31,87340,218701605.0,0.1281213343663837,87340,87
BLANZAC,87017,87,75,468.0,2355.87,87300,218701704.0,0.1986527270180443,87300,87
BLOND,87018,87,75,674.0,6455.51,87300,218701803.0,0.1044069329921261,87300,87
BOISSEUIL,87019,87,75,3010.0,1930.87,87220,218701902.0,1.5588827834085155,87220,87
BONNAC-LA-CÔTE,87020,87,75,1631.0,2590.69,87270,218702009.0,0.6295620085768656,87270,87
BOSMIE-L'AIGUILLE,87021,87,75,2667.0,805.83,87110,218702108.0,3.3096310636238413,87110,87
BREUILAUFA,87022,87,75,119.0,474.06,87300,218702207.0,0.2510230772476058,87300,87
LE BUIS,87023,87,75,178.0,675.02,87140,218702306.0,0.2636958904921336,87140,87
BUJALEUF,87024,87,75,869.0,4178.8,87460,218702405.0,0.2079544366803867,87460,87
BURGNAC,87025,87,75,861.0,1156.93,87800,218702504.0,0.744210972141789,87800,87
BUSSIÈRE-GALANT,87027,87,75,1298.0,5392.18,87230,218702702.0,0.2407189670967957,87230,87
VAL-D'OIRE-ET-GARTEMPE,87028,87,75,1711.0,12067.91,8732087330,200083657.0,0.1417809711872229,8732087330,873
LES CARS,87029,87,75,612.0,1674.98,87230,218702900.0,0.3653774970447408,87230,87
CHAILLAC-SUR-VIENNE,87030,87,75,1250.0,1528.3,87200,218703007.0,0.8179022443237585,87200,87
LE CHALARD,87031,87,75,302.0,1232.54,87500,218703106.0,0.2450224739156538,87500,87
CHÂLUS,87032,87,75,1683.0,2793.67,87230,218703205.0,0.6024333582706619,87230,87
CHAMBORET,87033,87,75,782.0,2234.28,87140,218703304.0,0.3500008951429543,87140,87
CHAMPAGNAC-LA-RIVIÈRE,87034,87,75,603.0,2463.19,87150,218703403.0,0.2448045014797884,87150,87
CHAMPNÉTERY,87035,87,75,512.0,3037.8,87400,218703502.0,0.1685430245572453,87400,87
CHAMPSAC,87036,87,75,702.0,2374.0,87230,218703601.0,0.2957034540859309,87230,87
LA CHAPELLE-MONTBRANDEIX,87037,87,75,263.0,2001.25,87440,218703700.0,0.131417863835103,87440,87
CHAPTELAT,87038,87,75,2093.0,1832.37,87270,218703809.0,1.142236557027238,87270,87
CHÂTEAU-CHERVIX,87039,87,75,781.0,5145.87,87380,218703908.0,0.1517721978985089,87380,87
CHÂTEAUNEUF-LA-FORÊT,87040,87,75,1542.0,2940.74,87130,218704005.0,0.5243578146997014,87130,87
CHÂTEAUPONSAC,87041,87,75,2034.0,6926.33,87290,218704104.0,0.293662011483715,87290,87
LE CHÂTENET-EN-DOGNON,87042,87,75,407.0,2026.21,87400,218704203.0,0.2008676297126161,87400,87
CHEISSOUX,87043,87,75,231.0,1035.69,87460,218704302.0,0.2230397126553312,87460,87
CHÉRONNAC,87044,87,75,314.0,1876.47,87600,218704401.0,0.1673354756537541,87600,87
CIEUX,87045,87,75,1003.0,4255.78,87520,218704500.0,0.2356794759127586,87520,87
COGNAC-LA-FORÊT,87046,87,75,1188.0,3192.03,87310,218704609.0,0.3721769532241238,87310,87
COMPREIGNAC,87047,87,75,1856.0,4904.69,87140,218704708.0,0.3784133146029617,87140,87
CONDAT-SUR-VIENNE,87048,87,75,5281.0,1529.85,87920,218704807.0,3.4519724155963005,87920,87
COUSSAC-BONNEVAL,87049,87,75,1262.0,6636.21,87500,218704906.0,0.1901687860992946,87500,87
COUZEIX,87050,87,75,10195.0,3068.69,87270,218705002.0,3.322264549367971,87270,87
LA CROISILLE-SUR-BRIANCE,87051,87,75,728.0,4413.17,87130,218705101.0,0.1649607878237185,87130,87
LA CROIX-SUR-GARTEMPE,87052,87,75,161.0,1274.85,87210,218705200.0,0.1262893673765541,87210,87
CROMAC,87053,87,75,249.0,2427.75,87160,218705309.0,0.1025641025641025,87160,87
CUSSAC,87054,87,75,1152.0,3147.87,87150,218705408.0,0.3659617455612843,87150,87
DINSAC,87056,87,75,242.0,1935.99,87210,218705606.0,0.125000645664492,87210,87
DOMPIERRE-LES-ÉGLISES,87057,87,75,375.0,3069.67,87190,218705705.0,0.1221629686578687,87190,87
DOMPS,87058,87,75,98.0,1369.1,87120,218705804.0,0.071579869987583,87120,87
LE DORAT,87059,87,75,1529.0,2389.4,87210,218705903.0,0.6399096007365865,87210,87
DOURNAZAC,87060,87,75,672.0,3597.87,87230,218706000.0,0.1867771764960935,87230,87
DROUX,87061,87,75,378.0,2409.1,87190,218706109.0,0.1569050682827612,87190,87
EYBOULEUF,87062,87,75,463.0,1084.76,87400,218706208.0,0.4268225229543862,87400,87
EYJEAUX,87063,87,75,1345.0,2440.67,87220,218706307.0,0.5510781875468621,87220,87
EYMOUTIERS,87064,87,75,2042.0,7062.18,87120,218706406.0,0.289145844484281,87120,87
FEYTIAT,87065,87,75,6176.0,2423.7,87220,218706505.0,2.54817015307175,87220,87
FLAVIGNAC,87066,87,75,1058.0,3131.81,87230,218706604.0,0.337823814343782,87230,87
FOLLES,87067,87,75,439.0,3157.69,87250,218706703.0,0.1390256801649307,87250,87
FROMENTAL,87068,87,75,524.0,2283.85,87250,218706802.0,0.2294371346629594,87250,87
GAJOUBERT,87069,87,75,148.0,1420.91,87330,218706901.0,0.1041586025856669,87330,87
LA GENEYTOUSE,87070,87,75,986.0,1938.26,87400,218707008.0,0.5087036826844695,87400,87
GLANDON,87071,87,75,810.0,2767.96,87500,218707107.0,0.2926342866226391,87500,87
GLANGES,87072,87,75,516.0,2276.77,87380,218707206.0,0.2266368583563557,87380,87
GORRE,87073,87,75,388.0,1649.94,87310,218707305.0,0.2351600664266579,87310,87
LES GRANDS-CHÉZEAUX,87074,87,75,225.0,1373.71,87160,218707404.0,0.1637900284630671,87160,87
ISLE,87075,87,75,7995.0,2011.21,87170,218707503.0,3.975218898076282,87170,87
JABREILLES-LES-BORDES,87076,87,75,242.0,1907.08,87370,218707602.0,0.12689556809363,87370,87
JANAILHAC,87077,87,75,524.0,1863.66,87800,218707701.0,0.2811671656847279,87800,87
JAVERDAT,87078,87,75,733.0,2556.91,87520,218707800.0,0.2866741496572034,87520,87
LA JONCHÈRE-SAINT-MAURICE,87079,87,75,793.0,1553.24,87340,218707909.0,0.510545698024774,87340,87
JOUAC,87080,87,75,197.0,2031.74,87890,218708006.0,0.0969612253536377,87890,87
JOURGNAC,87081,87,75,1109.0,1446.05,87800,218708105.0,0.7669167732789323,87800,87
LADIGNAC-LE-LONG,87082,87,75,1171.0,4711.5,87500,218708204.0,0.2485408044147299,87500,87
LAURIÈRE,87083,87,75,525.0,2081.67,87370,218708303.0,0.252201357563879,87370,87
LAVIGNAC,87084,87,75,171.0,619.55,87230,218708402.0,0.276006779113873,87230,87
LIMOGES,87085,87,75,129937.0,7978.68,870008710087280,218708501.0,16.285525926594374,870008710087280,870
LINARDS,87086,87,75,1001.0,3650.07,87130,218708600.0,0.2742413159199686,87130,87
LUSSAC-LES-ÉGLISES,87087,87,75,462.0,4121.23,87360,218708709.0,0.1121024548496444,87360,87
MAGNAC-BOURG,87088,87,75,1121.0,1522.6,87380,218708808.0,0.7362406410088008,87380,87
MAGNAC-LAVAL,87089,87,75,1690.0,7248.37,87190,218708907.0,0.2331558681469075,87190,87
MAILHAC-SUR-BENAIZE,87090,87,75,278.0,2119.94,87160,218709004.0,0.1311357868618923,87160,87
MAISONNAIS-SUR-TARDOIRE,87091,87,75,383.0,3213.79,87440,218709103.0,0.1191739348246151,87440,87
MARVAL,87092,87,75,499.0,3880.54,87440,218709202.0,0.1285903508274621,87440,87
MASLÉON,87093,87,75,291.0,878.23,87130,218709301.0,0.3313482800633091,87130,87
MEILHAC,87094,87,75,529.0,1493.97,87800,218709400.0,0.3540901089044626,87800,87
MEUZAC,87095,87,75,743.0,4392.61,87380,218709509.0,0.1691477276607757,87380,87
LA MEYZE,87096,87,75,842.0,2802.07,87800,218709608.0,0.3004921361707595,87800,87
VAL D'ISSOIRE,87097,87,75,1076.0,7098.21,87330,200054195.0,0.1515875129081839,87330,87
MOISSANNES,87099,87,75,328.0,2441.43,87400,218709905.0,0.1343474930675874,87400,87
MONTROL-SÉNARD,87100,87,75,249.0,2744.14,87330,218710002.0,0.0907388107020778,87330,87
MORTEMART,87101,87,75,128.0,363.78,87330,218710101.0,0.3518610148991148,87330,87
NANTIAT,87103,87,75,1580.0,2615.48,87140,218710309.0,0.6040956153363819,87140,87
NEDDE,87104,87,75,450.0,5306.15,87120,218710408.0,0.0848072519623455,87120,87
NEUVIC-ENTIER,87105,87,75,865.0,3986.52,87130,218710507.0,0.2169812267340939,87130,87
NEXON,87106,87,75,2548.0,4100.75,87800,218710606.0,0.6213497530939462,87800,87
NIEUL,87107,87,75,1577.0,1730.01,87510,218710705.0,0.9115554245351184,87510,87
NOUIC,87108,87,75,423.0,3590.33,87330,218710804.0,0.1178164681241,87330,87
ORADOUR-SAINT-GENEST,87109,87,75,367.0,3804.26,87210,218710903.0,0.0964707985258631,87210,87
ORADOUR-SUR-GLANE,87110,87,75,2550.0,3836.71,87520,218711000.0,0.6646319372587451,87520,87
ORADOUR-SUR-VAYRES,87111,87,75,1607.0,3923.23,87150,218711109.0,0.4096114681015387,87150,87
PAGEAS,87112,87,75,644.0,2784.63,87230,218711208.0,0.2312695043865791,87230,87
LE PALAIS-SUR-VIENNE,87113,87,75,5775.0,1031.7,87410,218711307.0,5.597557429485315,87410,87
PANAZOL,87114,87,75,11342.0,2010.38,87350,218711406.0,5.641719475919975,87350,87
PENSOL,87115,87,75,186.0,1493.97,87440,218711505.0,0.1245004919777505,87440,87
PEYRAT-DE-BELLAC,87116,87,75,1059.0,3141.87,87300,218711604.0,0.3370604130661039,87300,87
PEYRAT-LE-CHÂTEAU,87117,87,75,1025.0,5501.39,87470,218711703.0,0.1863165490903208,87470,87
PEYRILHAC,87118,87,75,1365.0,3853.05,87510,218711802.0,0.3542648032078483,87510,87
PIERRE-BUFFIÈRE,87119,87,75,1139.0,581.3,87260,218711901.0,1.9594013418200589,87260,87
LA PORCHERIE,87120,87,75,531.0,3160.64,87380,218712008.0,0.1680039485673787,87380,87
RANCON,87121,87,75,475.0,3361.65,87290,218712107.0,0.1412996593934526,87290,87
RAZÈS,87122,87,75,1150.0,2525.41,87640,218712206.0,0.4553716030268352,87640,87
REMPNAT,87123,87,75,141.0,2116.65,87120,218712305.0,0.0666146977535256,87120,87
RILHAC-LASTOURS,87124,87,75,385.0,1631.98,87800,218712404.0,0.2359097537960024,87800,87
RILHAC-RANCON,87125,87,75,4805.0,1752.93,87570,218712503.0,2.7411248595209163,87570,87
ROCHECHOUART,87126,87,75,3603.0,5385.18,87600,218712602.0,0.6690584158746783,87600,87
LA ROCHE-L'ABEILLE,87127,87,75,590.0,3671.48,87800,218712701.0,0.160698138080556,87800,87
SAINT-PARDOUX-LE-LAC,87128,87,75,1381.0,6920.34,8714087250,200085025.0,0.199556669180994,8714087250,871
ROYÈRES,87129,87,75,951.0,1730.34,87400,218712909.0,0.549602968202781,87400,87
ROZIERS-SAINT-GEORGES,87130,87,75,158.0,1184.95,87130,218713006.0,0.1333389594497658,87130,87
SAILLAT-SUR-VIENNE,87131,87,75,840.0,637.07,87720,218713105.0,1.3185364245687283,87720,87
SAINT-AMAND-LE-PETIT,87132,87,75,115.0,1542.71,87120,218713204.0,0.0745441463398824,87120,87
SAINT-AMAND-MAGNAZEIX,87133,87,75,485.0,2955.96,87290,218713303.0,0.1640752919525298,87290,87
SAINTE-ANNE-SAINT-PRIEST,87134,87,75,137.0,1681.38,87120,218713402.0,0.0814806884820801,87120,87
SAINT-AUVENT,87135,87,75,974.0,3348.3,87310,218713501.0,0.2908938864498402,87310,87
SAINT-BAZILE,87137,87,75,146.0,856.53,87150,218713709.0,0.1704552088076308,87150,87
SAINT-BONNET-BRIANCE,87138,87,75,531.0,3031.93,87260,218713808.0,0.1751359694979765,87260,87
SAINT-BONNET-DE-BELLAC,87139,87,75,452.0,3463.06,87300,218713907.0,0.130520406807852,87300,87
SAINT-BRICE-SUR-VIENNE,87140,87,75,1656.0,2080.01,87200,218714004.0,0.7961500185095263,87200,87
SAINT-CYR,87141,87,75,676.0,2130.03,87310,218714103.0,0.3173664220691727,87310,87
SAINT-DENIS-DES-MURS,87142,87,75,545.0,2379.97,87400,218714202.0,0.2289944831237368,87400,87
SAINT-GENCE,87143,87,75,2204.0,2162.31,87510,218714301.0,1.0192803067090288,87510,87
SAINT-GENEST-SUR-ROSELLE,87144,87,75,540.0,1952.3,87260,218714400.0,0.276596834502894,87260,87
SAINT-GEORGES-LES-LANDES,87145,87,75,232.0,1650.76,87160,218714509.0,0.1405413264193462,87160,87
SAINT-GERMAIN-LES-BELLES,87146,87,75,1150.0,3766.01,87380,218714608.0,0.3053629703585492,87380,87
SAINT-GILLES-LES-FORÊTS,87147,87,75,46.0,844.33,87130,218714707.0,0.0544810678289294,87130,87
SAINT-HILAIRE-BONNEVAL,87148,87,75,1010.0,2892.54,87260,218714806.0,0.349174082294454,87260,87
SAINT-HILAIRE-LA-TREILLE,87149,87,75,361.0,2916.17,87190,218714905.0,0.1237925086671901,87190,87
SAINT-HILAIRE-LES-PLACES,87150,87,75,839.0,2284.73,87800,218715001.0,0.3672206343856823,87800,87
SAINT-JEAN-LIGOURE,87151,87,75,505.0,3058.57,87260,218715100.0,0.1651098389116482,87260,87
SAINT-JOUVENT,87152,87,75,1625.0,2494.44,87510,218715209.0,0.6514488221805295,87510,87
SAINT-JULIEN-LE-PETIT,87153,87,75,290.0,2924.12,87460,218715308.0,0.0991751364513084,87460,87
SAINT-JUNIEN,87154,87,75,11415.0,5881.72,87200,218715407.0,1.94075882564964,87200,87
SAINT-JUNIEN-LES-COMBES,87155,87,75,170.0,2060.02,87300,218715506.0,0.082523470645916,87300,87
SAINT-JUST-LE-MARTEL,87156,87,75,2606.0,3219.14,87590,218715605.0,0.8095329808582417,87590,87
SAINT-LAURENT-LES-ÉGLISES,87157,87,75,865.0,2763.8,87240,218715704.0,0.312974889644692,87240,87
SAINT-LAURENT-SUR-GORRE,87158,87,75,1378.0,3971.37,87310,218715803.0,0.346983534649252,87310,87
SAINT-LÉGER-LA-MONTAGNE,87159,87,75,362.0,3270.73,87340,218715902.0,0.1106786558352416,87340,87
SAINT-LÉGER-MAGNAZEIX,87160,87,75,484.0,5631.6,87190,218716009.0,0.0859436039491441,87190,87
SAINT-LÉONARD-DE-NOBLAT,87161,87,75,4366.0,5558.15,87400,218716108.0,0.7855131653517807,87400,87
SAINTE-MARIE-DE-VAUX,87162,87,75,209.0,552.18,87420,218716207.0,0.3784997645695244,87420,87
SAINT-MARTIAL-SUR-ISOP,87163,87,75,151.0,2381.58,87330,218716306.0,0.0634032868935748,87330,87
SAINT-MARTIN-DE-JUSSAC,87164,87,75,571.0,1437.11,87200,218716405.0,0.3973251873551781,87200,87
SAINT-MARTIN-LE-MAULT,87165,87,75,146.0,1258.31,87360,218716504.0,0.116028641590705,87360,87
SAINT-MARTIN-LE-VIEUX,87166,87,75,865.0,1737.01,87700,218716603.0,0.4979821647543768,87700,87
SAINT-MARTIN-TERRESSUS,87167,87,75,593.0,2327.68,87400,218716702.0,0.2547601044817157,87400,87
SAINT-MATHIEU,87168,87,75,1085.0,4080.69,87440,218716801.0,0.2658864064655732,87440,87
SAINT-MAURICE-LES-BROUSSES,87169,87,75,1041.0,1093.68,87800,218716900.0,0.9518323458415624,87800,87
SAINT-MÉARD,87170,87,75,366.0,2456.95,87130,218717007.0,0.1489651804066017,87130,87
SAINT-OUEN-SUR-GARTEMPE,87172,87,75,214.0,2216.57,87300,218717205.0,0.0965455636411211,87300,87
SAINT-PAUL,87174,87,75,1235.0,3744.61,87260,218717403.0,0.3298073764691115,87260,87
SAINT-PRIEST-LIGOURE,87176,87,75,692.0,4176.11,87800,218717601.0,0.1657044474403212,87800,87
SAINT-PRIEST-SOUS-AIXE,87177,87,75,1743.0,2313.11,87700,218717700.0,0.7535309604817756,87700,87
SAINT-PRIEST-TAURION,87178,87,75,2901.0,2700.48,87480,218717809.0,1.07425346605048,87480,87
SAINT-SORNIN-LA-MARCHE,87179,87,75,218.0,2418.17,87210,218717908.0,0.0901508165265469,87210,87
SAINT-SORNIN-LEULAC,87180,87,75,564.0,3254.72,87290,218718005.0,0.1732867957919575,87290,87
SAINT-SULPICE-LAURIÈRE,87181,87,75,792.0,1435.29,87370,218718104.0,0.5518048617352591,87370,87
SAINT-SULPICE-LES-FEUILLES,87182,87,75,1208.0,3571.78,87160,218718203.0,0.3382067204587068,87160,87
