nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
ALLAIRE,56001,56,53,3955.0,4242.37,56350,215600016.0,0.932261919634544,56350,56
AMBON,56002,56,53,2101.0,3795.91,56190,215600024.0,0.5534904673714603,56190,56
ARRADON,56003,56,53,5835.0,1877.74,56610,215600032.0,3.107458966630098,56610,56
ARZAL,56004,56,53,1846.0,2386.77,56190,215600040.0,0.7734302006477374,56190,56
ARZON,56005,56,53,2271.0,918.44,56640,215600057.0,2.472671050912417,56640,56
AUGAN,56006,56,53,1569.0,4103.31,56800,215600065.0,0.3823742295853835,56800,56
AURAY,56007,56,53,14207.0,720.43,56400,215600073.0,19.72016712241301,56400,56
BADEN,56008,56,53,5086.0,2356.11,56870,215600081.0,2.1586428477448,56870,56
BANGOR,56009,56,53,994.0,2561.31,56360,215600099.0,0.3880826608259055,56360,56
BAUD,56010,56,53,6367.0,4874.42,56150,215600107.0,1.3062066871545743,56150,56
BÉGANNE,56011,56,53,1493.0,3545.68,56350,215600115.0,0.4210757880011733,56350,56
BEIGNON,56012,56,53,1944.0,2498.0,56380,215600123.0,0.77822257806245,56380,56
BELZ,56013,56,53,3893.0,1587.59,56550,215600131.0,2.45214444535428,56550,56
BERNÉ,56014,56,53,1551.0,3517.2,56240,215600149.0,0.4409757761856022,56240,56
BERRIC,56015,56,53,2129.0,2153.36,56230,215600156.0,0.9886874465950886,56230,56
BIGNAN,56017,56,53,2757.0,4624.86,56500,215600172.0,0.5961261530078749,56500,56
BILLIERS,56018,56,53,1066.0,602.01,56190,215600180.0,1.7707347054035647,56190,56
BILLIO,56019,56,53,335.0,1202.58,56420,215600198.0,0.2785677460127393,56420,56
BOHAL,56020,56,53,873.0,848.7,56140,215600206.0,1.028632025450689,56140,56
BRANDÉRION,56021,56,53,1494.0,602.71,56700,215600214.0,2.478804068291549,56700,56
BRANDIVY,56022,56,53,1466.0,2605.84,56390,215600222.0,0.5625825069843121,56390,56
BRECH,56023,56,53,7052.0,3985.32,56400,215600230.0,1.7694940431383177,56400,56
