nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
ABELCOURT,70001,70,27,333.0,759.37,70300,217000017.0,0.4385214059022611,70300,70
ABONCOURT-GESINCOURT,70002,70,27,216.0,1072.7,70500,217000025.0,0.2013610515521581,70500,70
ACHEY,70003,70,27,71.0,697.98,70180,217000033.0,0.1017221123814435,70180,70
ADELANS-ET-LE-VAL-DE-BITHAINE,70004,70,27,311.0,1726.91,70200,217000041.0,0.1800904505735678,70200,70
AILLEVANS,70005,70,27,131.0,582.06,70110,217000058.0,0.2250627083118579,70110,70
AILLEVILLERS-ET-LYAUMONT,70006,70,27,1426.0,3666.46,70320,217000066.0,0.3889310124752486,70320,70
AILLONCOURT,70007,70,27,305.0,944.41,70300,217000074.0,0.3229529547548205,70300,70
AINVELLE,70008,70,27,149.0,682.45,70800,217000082.0,0.2183310132610447,70800,70
AISEY-ET-RICHECOURT,70009,70,27,100.0,790.1,70500,217000090.0,0.1265662574357676,70500,70
ALAINCOURT,70010,70,27,97.0,590.48,70210,217000108.0,0.1642731337217179,70210,70
AMAGE,70011,70,27,304.0,654.93,70280,217000116.0,0.4641717435451117,70280,70
AMANCE,70012,70,27,669.0,1771.21,70160,217000124.0,0.3777078946031244,70160,70
AMBIÉVILLERS,70013,70,27,80.0,1203.0,70210,217000132.0,0.0665004156275976,70210,70
AMBLANS-ET-VELOTTE,70014,70,27,386.0,984.24,70200,217000140.0,0.39218076891815,70200,70
AMONCOURT,70015,70,27,270.0,414.35,70170,217000157.0,0.6516230240135151,70170,70
AMONT-ET-EFFRENEY,70016,70,27,168.0,1687.76,70310,217000165.0,0.0995402189884817,70310,70
ANCHENONCOURT-ET-CHAZEL,70017,70,27,224.0,1411.38,70210,217000173.0,0.1587099151185364,70210,70
ANCIER,70018,70,27,523.0,451.19,70100,217000181.0,1.159156896207806,70100,70
ANDELARRE,70019,70,27,153.0,418.19,70000,217000199.0,0.3658624070398623,70000,70
ANDELARROT,70020,70,27,246.0,568.81,70000,217000207.0,0.4324818480687752,70000,70
ANDORNAY,70021,70,27,175.0,146.93,70200,217000215.0,1.1910433539780847,70200,70
ANGIREY,70022,70,27,152.0,892.56,70700,217000223.0,0.1702966747333512,70700,70
ANJEUX,70023,70,27,148.0,879.86,70800,217000231.0,0.1682085786375105,70800,70
APREMONT,70024,70,27,437.0,1447.12,70100,217000249.0,0.3019791033224612,70100,70
