nom commune,code insee,code Departement,code Region,population,surface,code Postal,siren,density,code Postal 2,cp
ABONCOURT,57001,57,44,320.0,592.28,57920,215700014.0,0.5402850003376781,57920,57
ABONCOURT-SUR-SEILLE,57002,57,44,67.0,362.2,57590,215700022.0,0.1849806736609608,57590,57
ABRESCHVILLER,57003,57,44,1428.0,4125.57,57560,215700030.0,0.3461339887579171,57560,57
ACHAIN,57004,57,44,76.0,475.05,57340,215700048.0,0.1599831596674034,57340,57
ACHEN,57006,57,44,963.0,1203.19,57412,215700063.0,0.8003723435201423,57412,57
ADAINCOURT,57007,57,44,135.0,341.41,57580,215700071.0,0.3954189976860666,57580,57
ADELANGE,57008,57,44,222.0,587.41,57380,215700089.0,0.3779302361212782,57380,57
AJONCOURT,57009,57,44,102.0,349.08,57590,215700097.0,0.2921966311447233,57590,57
ALAINCOURT-LA-CÔTE,57010,57,44,176.0,412.53,57590,215700105.0,0.4266356386202216,57590,57
ALBESTROFF,57011,57,44,606.0,1905.23,57670,215700113.0,0.3180718338468321,57670,57
ALGRANGE,57012,57,44,5802.0,693.79,57440,215700121.0,8.362761066028625,57440,57
ALSTING,57013,57,44,2480.0,571.88,57515,215700139.0,4.3365741064559,57515,57
ALTRIPPE,57014,57,44,365.0,487.25,57660,215700147.0,0.7491021036428938,57660,57
ALTVILLER,57015,57,44,524.0,482.53,57730,215700154.0,1.0859428429320457,57730,57
ALZING,57016,57,44,405.0,460.14,57320,215700162.0,0.8801669057243448,57320,57
AMANVILLERS,57017,57,44,2188.0,976.24,57865,215700170.0,2.2412521511103827,57865,57
AMELÉCOURT,57018,57,44,118.0,757.38,57170,215700188.0,0.1558002587868705,57170,57
AMNÉVILLE,57019,57,44,10875.0,1013.88,57360,215700196.0,10.726121434489288,57360,57
ANCERVILLE,57020,57,44,300.0,523.4,57580,215700204.0,0.573175391669851,57580,57
ANCY-DORNOT,57021,57,44,1490.0,1021.24,57130,200058253.0,1.4590106145470212,57130,57
ANGEVILLERS,57022,57,44,1404.0,871.9,57440,215700220.0,1.6102764078449363,57440,57
ANTILLY,57024,57,44,198.0,473.82,57640,215700246.0,0.4178802076738002,57640,57
ANZELING,57025,57,44,480.0,576.19,57320,215700253.0,0.8330585397178013,57320,57
APACH,57026,57,44,1072.0,332.14,57480,215700261.0,3.2275546456313604,57480,57
ARRAINCOURT,57027,57,44,126.0,478.42,57380,215700279.0,0.2633669160988253,57380,57
ARGANCY,57028,57,44,1381.0,1143.74,57640,215700287.0,1.2074422508612097,57640,57
ARRIANCE,57029,57,44,213.0,699.86,57580,215700295.0,0.3043465836024348,57580,57
ARRY,57030,57,44,517.0,691.26,57680,215700303.0,0.7479096143274601,57680,57
ARS-LAQUENEXY,57031,57,44,934.0,621.85,57530,215700311.0,1.5019699284393342,57530,57
ARS-SUR-MOSELLE,57032,57,44,4616.0,1166.87,57130,215700329.0,3.9558819748558114,57130,57
ARZVILLER,57033,57,44,516.0,516.5,57405,215700337.0,0.999031945788964,57405,57
ASPACH,57034,57,44,40.0,410.91,57790,215700345.0,0.0973449173785013,57790,57
ASSENONCOURT,57035,57,44,115.0,1685.12,57260,215700352.0,0.0682443980250664,57260,57
ATTILLONCOURT,57036,57,44,98.0,331.37,57170,215700360.0,0.2957419199082596,57170,57
AUBE,57037,57,44,268.0,531.89,57580,215700378.0,0.5038635808155821,57580,57
AUDUN-LE-TICHE,57038,57,44,7356.0,1544.33,57390,215700386.0,4.76323065666017,57390,57
AUGNY,57039,57,44,2207.0,1495.05,57685,215700394.0,1.4762048092037057,57685,57
AULNOIS-SUR-SEILLE,57040,57,44,313.0,505.58,57590,215700402.0,0.6190909450532063,57590,57
AUMETZ,57041,57,44,2418.0,1033.91,57710,215700410.0,2.3386948573860398,57710,57
